,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,predict,target,diff_target
5175,5175,1124874010,1283420,10071,0,137,1,1.0,15000.0,True,10071,10070,1,6,53,-1,,1082,1645,-563,1555,-525,16,10,,,
5176,5176,1124874010,1283420,10072,0,137,2,0.0,15000.0,True,10072,10070,0,6,174,-1,,1783,1646,137,1555,164,16,17,,,
5177,5177,1124874010,1283420,10073,0,137,1,0.0,15000.0,True,10073,10070,3,6,27,-1,,1648,1641,7,1551,36,16,16,,,
5178,5178,1125185136,1283420,10213,0,138,0,1.0,39000.0,True,10213,10212,0,6,8,-1,,1443,1634,-191,1544,-152,16,14,,,
5179,5179,1125185136,1283420,10214,0,138,0,1.0,39000.0,True,10214,10212,0,6,55,-1,,1167,1637,-470,1549,-426,16,11,,,
5180,5180,1125185136,1283420,10212,0,138,3,0.0,39000.0,True,10212,10212,1,6,27,-1,,1326,1638,-312,1550,-272,16,13,,,
5181,5181,1125185136,1283420,10215,0,138,1,1.0,39000.0,True,10215,10212,1,6,7,-1,,1432,1625,-193,1538,-158,16,14,,,
5182,5182,1125431673,1283420,6490,0,139,2,0.0,30250.0,True,6490,6489,1,6,96,-1,,1531,1629,-98,1542,-67,16,15,,,
5183,5183,1125431673,1283420,6491,0,139,0,1.0,30250.0,True,6491,6489,0,6,73,-1,,1296,1619,-323,1533,-292,16,12,,,
5184,5184,1125431673,1283420,6492,0,139,0,0.0,30250.0,True,6492,6489,3,6,27,-1,,1473,1621,-148,1535,-118,16,14,,,
5185,5185,1125431673,1283420,6489,0,139,3,1.0,30250.0,True,6489,6489,3,6,8,-1,,1407,1611,-204,1525,-174,16,14,,,
5186,5186,1125788285,1283420,29695,1,141,-1,,,False,65535,-1,-1,6,,27,concept,-1,-1,0,-1,0,-1,-1,,,
5187,5187,1125869593,1283420,6490,0,142,1,1.0,42000.0,True,6490,6489,1,6,96,-1,,1531,1615,-84,1529,-54,16,15,,,
5188,5188,1125869593,1283420,6489,0,142,3,1.0,42000.0,True,6489,6489,3,6,8,-1,,1407,1620,-213,1536,-185,16,14,,,
5189,5189,1125869593,1283420,6491,0,142,0,1.0,42000.0,True,6491,6489,0,6,73,-1,,1296,1624,-328,1540,-299,16,12,,,
5190,5190,1125869593,1283420,6492,0,142,3,1.0,42000.0,True,6492,6489,3,6,27,-1,,1473,1626,-153,1542,-125,16,14,,,
5191,5191,1126052475,1283420,6615,0,140,3,0.0,18500.0,True,6615,6613,0,6,89,-1,,1309,1630,-321,1547,-293,16,13,,,
5192,5192,1126052475,1283420,6616,0,140,1,1.0,18500.0,True,6616,6613,1,6,27,-1,,1349,1617,-268,1534,-242,16,13,,,
5193,5193,1126052475,1283420,6614,0,140,2,0.0,18500.0,True,6614,6613,3,6,73,-1,,1804,1620,184,1537,204,16,18,,,
5194,5194,1126052475,1283420,6613,0,140,3,1.0,18500.0,True,6613,6613,3,6,53,-1,,1258,1616,-358,1534,-330,16,12,,,
5195,5195,1126263718,1283420,6602,0,143,0,0.0,32500.0,True,6602,6601,1,6,8 162,-1,,1583,1618,-35,1536,-9,16,15,,,
5196,5196,1126263718,1283420,6601,0,143,2,1.0,32500.0,True,6601,6601,2,6,109 162,-1,,1112,1609,-497,1528,-462,16,11,,,
5197,5197,1126263718,1283420,6603,0,143,0,1.0,32500.0,True,6603,6601,0,6,27 162,-1,,1356,1610,-254,1529,-226,16,13,,,
5198,5198,1126263718,1283420,6604,0,143,0,0.0,32500.0,True,6604,6601,2,6,73 162,-1,,1410,1613,-203,1532,-174,16,14,,,
5199,5199,1128117390,1283420,17326,1,144,-1,,,False,65535,-1,-1,6,,73,concept,-1,-1,0,-1,0,-1,-1,,,
5200,5200,1128200408,1283420,6845,0,145,3,1.0,30750.0,True,6845,6845,3,6,53 162,-1,,1265,1601,-336,1521,-316,16,12,,,
5201,5201,1128200408,1283420,6846,0,145,3,1.0,30750.0,True,6846,6845,3,6,55 162,-1,,1401,1603,-202,1523,-184,16,14,,,
5202,5202,1128200408,1283420,6847,0,145,3,1.0,30750.0,True,6847,6845,3,6,73 162,-1,,1770,1607,163,1527,178,16,17,,,
5203,5203,1128200408,1283420,6848,0,145,3,1.0,30750.0,True,6848,6845,3,6,27 162,-1,,1095,1618,-523,1538,-501,16,10,,,
5204,5204,1128283150,1283420,175,0,146,0,0.0,17250.0,True,175,175,2,1,9 10 92,-1,,1620,1618,2,1508,101,16,16,,,
5205,5205,1128327592,1283420,149,0,147,2,1.0,31000.0,True,149,149,2,1,131 93 81,-1,,1527,1611,-84,1503,-20,16,15,,,
5206,5206,1128364131,1283420,10677,0,148,1,1.0,22000.0,True,10677,10677,1,1,9 10 29,-1,,1219,1617,-398,1510,-291,16,12,,,
5207,5207,1128405327,1283420,7903,0,149,3,0.0,22000.0,True,7903,7903,1,1,10 94 92,-1,,1636,1618,18,1512,67,16,16,,,
5208,5208,1128447967,1283420,76,0,150,3,1.0,21000.0,True,76,76,3,1,10 94 92,-1,,1417,1611,-194,1506,-120,16,14,,,
5209,5209,1128486265,1283420,776,0,151,1,1.0,24000.0,True,776,776,1,2,143 114 38 102,-1,,1469,1615,-146,1507,-65,16,14,,,
5210,5210,1128513378,1283420,10684,0,152,0,1.0,16000.0,True,10684,10684,0,2,62 137 142 92 29,-1,,1170,1619,-449,1513,-348,16,11,,,
5211,5211,1128536010,1283420,1344,0,153,3,1.0,21000.0,True,1344,1344,3,2,62 17 56 162 92 102,-1,,1369,1620,-251,1515,-161,16,13,,,
5212,5212,1128560953,1283420,1389,0,154,1,1.0,16000.0,True,1389,1389,1,2,155 163 162 38 92,-1,,1356,1623,-267,1519,-194,16,13,,,
5213,5213,1128603260,1283420,872,0,155,3,0.0,16000.0,True,872,872,1,2,148 32 38 92,-1,,1466,1626,-160,1523,-79,16,14,,,
5214,5214,1128803726,1283420,2189,0,156,0,1.0,16000.0,True,2189,2188,0,3,113 162 92 29,-1,,1454,1615,-161,1528,-127,16,14,,,
5215,5215,1128803726,1283420,2190,0,156,3,1.0,16000.0,True,2190,2188,3,3,136 92 29,-1,,1381,1619,-238,1533,-201,16,13,,,
5216,5216,1128803726,1283420,2188,0,156,1,1.0,16000.0,True,2188,2188,1,3,106 92 29,-1,,1368,1622,-254,1536,-219,16,13,,,
5217,5217,1128933490,1283420,1919,0,157,0,1.0,25333.0,True,1919,1919,0,3,74 81 92,-1,,1098,1625,-527,1540,-489,16,10,,,
5218,5218,1128933490,1283420,1920,0,157,2,1.0,25333.0,True,1920,1919,2,3,82 81 92,-1,,1219,1626,-407,1540,-368,16,12,,,
5219,5219,1128933490,1283420,1921,0,157,1,1.0,25333.0,True,1921,1919,1,3,161 162 81 92,-1,,1377,1627,-250,1542,-213,16,13,,,
5220,5220,1129025490,1283420,2002,0,158,3,1.0,27000.0,True,2002,2000,3,3,82 81 92,-1,,1395,1630,-235,1545,-196,16,13,,,
5221,5221,1129025490,1283420,2001,0,158,3,1.0,27000.0,True,2001,2000,3,3,113 81 92,-1,,1315,1633,-318,1549,-279,16,13,,,
5222,5222,1129025490,1283420,2000,0,158,3,1.0,27000.0,True,2000,2000,3,3,106 81 92,-1,,1613,1635,-22,1552,12,16,16,,,
5223,5223,1537492461,1283420,6168,0,159,1,1.0,21000.0,True,6168,6168,1,5,79,-1,,1327,1642,-315,1631,-314,16,13,,,
5224,5224,1537548338,1283420,5000,0,160,2,0.0,14000.0,True,5000,5000,0,5,26,-1,,1546,1644,-98,1633,-112,16,15,,,
5225,5225,1537684526,1283420,5670,0,161,1,0.0,10000.0,True,5670,5670,3,5,123,-1,,1483,1635,-152,1624,-159,16,14,,,
5226,5226,1537757422,1283420,8400,0,162,1,1.0,97000.0,True,8400,8400,1,5,182,-1,,1352,1624,-272,1613,-276,16,13,,,
5227,5227,1537867630,1283420,5335,0,163,3,0.0,18000.0,True,5335,5335,2,5,58,-1,,1583,1627,-44,1615,-53,16,15,,,
5228,5228,1538002314,1283420,4464,0,164,2,0.0,38000.0,True,4464,4464,0,5,180,-1,,1531,1618,-87,1607,-93,16,15,,,
5229,5229,1538063909,1283420,5968,0,165,3,1.0,66000.0,True,5968,5968,3,5,125,-1,,1454,1609,-155,1597,-151,16,14,,,
5230,5230,1538101593,1283420,9846,0,166,2,1.0,25000.0,True,9846,9846,2,5,73,-1,,1563,1613,-50,1602,-57,16,15,,,
5231,5231,1538164545,1283420,5328,0,167,2,1.0,23000.0,True,5328,5328,2,5,166,-1,,1417,1620,-203,1608,-205,16,14,,,
5232,5232,1538345103,1283420,6407,0,168,3,1.0,34000.0,True,6407,6407,3,5,96,-1,,1461,1623,-162,1611,-160,16,14,,,
5233,5233,1538527872,1283420,6132,0,169,2,0.0,26000.0,True,6132,6132,0,5,64,-1,,1541,1628,-87,1616,-88,16,15,,,
5234,5234,1538579261,1283420,9981,0,170,0,1.0,30000.0,True,9981,9981,0,5,55,-1,,1283,1618,-335,1606,-337,16,12,,,
5235,5235,1538699163,1283420,4692,0,171,2,1.0,28000.0,True,4692,4692,2,5,4,-1,,1395,1620,-225,1608,-225,16,13,,,
5236,5236,1538774366,1283420,5380,0,172,3,1.0,82000.0,True,5380,5380,3,5,109,-1,,1385,1623,-238,1611,-246,16,13,,,
5237,5237,1539042814,1283420,9306,0,173,0,1.0,23000.0,True,9306,9306,0,5,166,-1,,1400,1626,-226,1614,-230,16,14,,,
5238,5238,1539338823,1283420,9913,0,174,3,1.0,17000.0,True,9913,9913,3,5,96,-1,,1551,1630,-79,1618,-80,16,15,,,
5239,5239,1539417124,1283420,5717,0,175,3,0.0,49000.0,True,5717,5717,2,5,85,-1,,1332,1635,-303,1623,-305,16,13,,,
5240,5240,1544298871,1283420,4966,0,176,0,0.0,39000.0,True,4966,4966,2,5,85,-1,,1707,1623,84,1611,76,16,17,,,
5241,5241,1544435862,1283420,28455,1,178,-1,,,False,65535,-1,-1,5,,85,concept,-1,-1,0,-1,0,-1,-1,,,
5242,5242,1544462307,1283420,5717,0,179,2,1.0,218000.0,True,5717,5717,2,5,85,-1,,1332,1617,-285,1605,-287,16,13,,,
5243,5243,1544477379,1283420,4966,0,180,2,1.0,22000.0,True,4966,4966,2,5,85,-1,,1707,1619,88,1607,80,16,17,,,
5244,5244,1544993830,1283420,5199,0,177,1,1.0,5000.0,True,5199,5199,1,5,180,-1,,1475,1629,-154,1616,-156,16,14,,,
5245,5245,1545529171,1283420,9628,0,181,2,1.0,20000.0,True,9628,9628,2,5,53,-1,,1472,1633,-161,1621,-164,16,14,,,
5246,5246,1545643849,1283420,4058,0,182,2,0.0,25000.0,True,4058,4058,0,5,7,-1,,1426,1637,-211,1625,-214,16,14,,,
5247,5247,1546610488,1283420,3769,0,183,0,1.0,27000.0,True,3769,3769,0,5,133,-1,,1341,1626,-285,1613,-286,16,13,,,
5248,5248,1547520722,1283420,5928,0,184,1,1.0,28000.0,True,5928,5928,1,5,66,-1,,1480,1628,-148,1616,-154,16,14,,,
5249,5249,1547575764,1283420,9891,0,185,0,1.0,35000.0,True,9891,9891,0,5,1,-1,,1271,1633,-362,1620,-358,16,12,,,
5250,5250,1547982233,1283420,5956,0,186,3,0.0,19000.0,True,5956,5956,1,5,152,-1,,1574,1634,-60,1622,-69,16,15,,,
5251,5251,1548646798,1283420,4057,1,188,-1,,,False,65535,-1,-1,5,,152,concept,-1,-1,0,-1,0,-1,-1,,,
5252,5252,1548670405,1283420,5956,0,189,1,1.0,50000.0,True,5956,5956,1,5,152,-1,,1574,1626,-52,1613,-60,16,15,,,
5253,5253,1548687715,1283420,5387,0,190,0,1.0,15000.0,True,5387,5387,0,5,152,-1,,1445,1632,-187,1619,-181,16,14,,,
5254,5254,1548729455,1283420,6318,0,187,0,1.0,10000.0,True,6318,6318,0,5,124,-1,,1421,1636,-215,1623,-211,16,14,,,
5255,5255,1548768545,1283420,3782,0,191,1,1.0,30000.0,True,3782,3782,1,5,125,-1,,1603,1639,-36,1626,-41,16,16,,,
5256,5256,1548837309,1283420,9435,0,192,1,1.0,20000.0,True,9435,9435,1,5,1,-1,,1318,1646,-328,1633,-331,16,13,,,
5257,5257,1548923151,1283420,5715,0,193,3,1.0,29000.0,True,5715,5715,3,5,95,-1,,1294,1648,-354,1635,-357,16,12,,,
5258,5258,1549029555,1283420,4405,0,194,1,1.0,29000.0,True,4405,4405,1,5,33,-1,,1384,1650,-266,1637,-268,16,13,,,
5259,5259,1549107019,1283420,5648,0,195,0,1.0,39000.0,True,5648,5648,0,5,1,-1,,1330,1652,-322,1639,-328,16,13,,,
5260,5260,1549138263,1283420,8694,0,196,0,1.0,23000.0,True,8694,8694,0,5,1,-1,,1168,1654,-486,1641,-481,16,11,,,
5261,5261,1549195184,1283420,4679,0,197,0,1.0,16000.0,True,4679,4679,0,5,66,-1,,1341,1655,-314,1642,-314,16,13,,,
5262,5262,1549245457,1283420,6410,0,198,1,1.0,42000.0,True,6410,6410,1,5,53,-1,,1418,1657,-239,1644,-229,16,14,,,
5263,5263,1549698360,1283420,5596,0,199,1,1.0,20000.0,True,5596,5596,1,5,147,-1,,1560,1660,-100,1647,-109,16,15,,,
5264,5264,1550137935,1283420,8856,0,200,0,1.0,40000.0,True,8856,8856,0,5,73,-1,,1451,1666,-215,1653,-214,16,14,,,
5265,5265,1550469464,1283420,3952,0,201,2,1.0,22000.0,True,3952,3952,2,5,73,-1,,1563,1669,-106,1656,-108,16,15,,,
5266,5266,1550779509,1283420,4761,0,202,2,1.0,39000.0,True,4761,4761,2,5,96,-1,,1431,1674,-243,1661,-243,16,14,,,
5267,5267,1550873443,1283420,6331,0,203,1,0.0,18000.0,True,6331,6331,0,5,53,-1,,1550,1677,-127,1664,-126,16,15,,,
5268,5268,1550945521,1283420,9458,0,204,2,1.0,46000.0,True,9458,9458,2,5,8,-1,,1567,1667,-100,1654,-100,16,15,,,
5269,5269,1560404702,1283420,10171,0,205,0,1.0,37000.0,True,10171,10168,0,6,48,-1,,1118,1673,-555,1539,-466,16,11,,,
5270,5270,1560404702,1283420,10170,0,205,3,1.0,37000.0,True,10170,10168,3,6,73,-1,,1584,1673,-89,1540,-6,16,15,,,
5271,5271,1560404702,1283420,10169,0,205,2,1.0,37000.0,True,10169,10168,2,6,79,-1,,1315,1679,-364,1547,-281,16,13,,,
5272,5272,1560404702,1283420,10168,0,205,1,1.0,37000.0,True,10168,10168,1,6,27,-1,,1308,1680,-372,1550,-290,16,13,,,
5273,5273,1560601214,1283420,6593,0,206,3,1.0,25500.0,True,6593,6593,3,6,159,-1,,1469,1682,-213,1552,-139,16,14,,,
5274,5274,1560601214,1283420,6594,0,206,0,1.0,25500.0,True,6594,6593,0,6,53,-1,,1160,1685,-525,1557,-440,16,11,,,
5275,5275,1560601214,1283420,6595,0,206,1,1.0,25500.0,True,6595,6593,1,6,27,-1,,1362,1686,-324,1558,-249,16,13,,,
5276,5276,1560601214,1283420,6596,0,206,1,1.0,25500.0,True,6596,6593,1,6,128,-1,,1374,1688,-314,1561,-242,16,13,,,
5277,5277,1561038380,1283420,6743,0,207,0,1.0,27250.0,True,6743,6741,0,6,147 162,-1,,1147,1690,-543,1564,-467,16,11,,,
5278,5278,1561038380,1283420,6744,0,207,2,0.0,27250.0,True,6744,6741,0,6,8 162,-1,,1375,1691,-316,1565,-246,16,13,,,
5279,5279,1561038380,1283420,6742,0,207,1,1.0,27250.0,True,6742,6741,1,6,27 162,-1,,1398,1678,-280,1553,-211,16,13,,,
5280,5280,1561038380,1283420,6741,0,207,1,1.0,27250.0,True,6741,6741,1,6,73 162,-1,,1163,1680,-517,1556,-443,16,11,,,
5281,5281,1561473405,1283420,4118,1,209,-1,,,False,65535,-1,-1,6,,8,concept,-1,-1,0,-1,0,-1,-1,,,
5282,5282,1561539817,1283420,6601,0,210,2,1.0,39500.0,True,6601,6601,2,6,109 162,-1,,1112,1681,-569,1557,-491,16,11,,,
5283,5283,1561539817,1283420,6602,0,210,1,1.0,39500.0,True,6602,6601,1,6,8 162,-1,,1583,1682,-99,1558,-31,16,15,,,
5284,5284,1561539817,1283420,6604,0,210,2,1.0,39500.0,True,6604,6601,2,6,73 162,-1,,1410,1687,-277,1565,-207,16,14,,,
5285,5285,1561539817,1283420,6603,0,210,0,1.0,39500.0,True,6603,6601,0,6,27 162,-1,,1356,1690,-334,1568,-265,16,13,,,
5286,5286,1561723245,1283420,6738,0,208,1,1.0,15250.0,True,6738,6737,1,6,1,-1,,1469,1692,-223,1571,-153,16,14,,,
5287,5287,1561723245,1283420,6737,0,208,3,0.0,15250.0,True,6737,6737,1,6,8,-1,,1542,1695,-153,1575,-85,16,15,,,
5288,5288,1561723245,1283420,6739,0,208,1,1.0,15250.0,True,6739,6737,1,6,27,-1,,1351,1684,-333,1566,-264,16,13,,,
5289,5289,1561723245,1283420,6740,0,208,0,1.0,15250.0,True,6740,6737,0,6,80,-1,,1413,1686,-273,1569,-206,16,14,,,
5290,5290,1561879711,1283420,10274,0,211,3,1.0,40500.0,True,10274,10272,3,6,147,-1,,1238,1689,-451,1572,-387,16,12,,,
5291,5291,1561879711,1283420,10275,0,211,0,1.0,40500.0,True,10275,10272,0,6,27,-1,,1377,1690,-313,1574,-250,16,13,,,
5292,5292,1561879711,1283420,10273,0,211,3,0.0,40500.0,True,10273,10272,2,6,182,-1,,1585,1692,-107,1577,-45,16,15,,,
5293,5293,1561879711,1283420,10272,0,211,3,1.0,40500.0,True,10272,10272,3,6,73,-1,,1528,1682,-154,1568,-93,16,15,,,
5294,5294,1618253571,1283420,4540,0,212,2,1.0,29500.0,True,4540,4540,2,5,181,-1,,1371,1687,-316,1659,-305,16,13,,,
5295,5295,1618362297,1283420,3789,0,213,3,0.0,41000.0,True,3789,3789,2,5,109,-1,,1402,1689,-287,1662,-265,16,14,,,
5296,5296,1618452561,1283420,4487,0,214,0,1.0,41000.0,True,4487,4487,0,5,173,-1,,1479,1676,-197,1649,-184,16,14,,,
5297,5297,1618633710,1283420,8383,0,215,2,1.0,37000.0,True,8383,8383,2,5,53,-1,,1457,1680,-223,1653,-208,16,14,,,
5298,5298,1618760218,1283420,3928,0,216,2,1.0,44000.0,True,3928,3928,2,5,75,-1,,1447,1683,-236,1657,-232,16,14,,,
5299,5299,1618852301,1283420,5643,0,217,1,1.0,13000.0,True,5643,5643,1,5,96,-1,,1285,1686,-401,1660,-392,16,12,,,
5300,5300,1618941609,1283420,3635,0,218,1,1.0,31000.0,True,3635,3635,1,5,15,-1,,1477,1687,-210,1661,-200,16,14,,,
5301,5301,1618977291,1283420,9516,0,219,0,1.0,15000.0,True,9516,9516,0,5,73,-1,,1074,1691,-617,1665,-602,16,10,,,
5302,5302,1619011909,1283420,4475,0,220,0,1.0,12000.0,True,4475,4475,0,5,181,-1,,1376,1691,-315,1665,-296,16,13,,,
5303,5303,1619083461,1283420,6057,0,221,1,1.0,20000.0,True,6057,6057,1,5,48,-1,,1468,1693,-225,1668,-209,16,14,,,
5304,5304,1619189823,1283420,4070,0,222,0,0.0,23000.0,True,4070,4070,1,5,134,-1,,1408,1697,-289,1671,-277,16,14,,,
5305,5305,1619641376,1283420,1105,1,224,-1,,,False,65535,-1,-1,5,,134,concept,-1,-1,0,-1,0,-1,-1,,,
5306,5306,1619655689,1283420,4070,0,225,1,1.0,41000.0,True,4070,4070,1,5,134,-1,,1408,1684,-276,1659,-265,16,14,,,
5307,5307,1619755259,1283420,4481,0,226,2,1.0,6000.0,True,4481,4481,2,5,134,-1,,1268,1686,-418,1661,-404,16,12,,,
5308,5308,1619795564,1283420,8977,0,223,2,1.0,83000.0,True,8977,8977,2,5,73,-1,,1135,1688,-553,1663,-537,16,11,,,
5309,5309,1619906348,1283420,6184,0,227,0,0.0,13000.0,True,6184,6184,3,5,159,-1,,1661,1688,-27,1663,-18,16,16,,,
5310,5310,1620004906,1283420,5157,0,228,1,0.0,51000.0,True,5157,5157,3,5,48,-1,,1547,1680,-133,1655,-121,16,15,,,
5311,5311,1620056576,1283420,6470,0,229,3,1.0,34000.0,True,6470,6470,3,5,7,-1,,1497,1670,-173,1645,-157,16,14,,,
5312,5312,1620102880,1283420,8534,0,230,2,1.0,24000.0,True,8534,8534,2,5,24,-1,,1554,1674,-120,1650,-106,16,15,,,
5313,5313,1620174304,1283420,6437,0,231,1,0.0,31000.0,True,6437,6437,0,5,174,-1,,1658,1679,-21,1655,-19,16,16,,,
5314,5314,1620242851,1283420,3639,0,232,0,1.0,29000.0,True,3639,3639,0,5,75,-1,,1489,1671,-182,1647,-174,16,14,,,
5315,5315,1620295425,1283420,3985,0,233,0,1.0,21000.0,True,3985,3985,0,5,174,-1,,1367,1675,-308,1651,-295,16,13,,,
5316,5316,1620436148,1283420,8650,0,234,3,1.0,28000.0,True,8650,8650,3,5,172,-1,,1106,1677,-571,1653,-555,16,11,,,
5317,5317,1620711181,1283420,6286,0,235,0,0.0,19000.0,True,6286,6286,1,5,80,-1,,1455,1678,-223,1654,-207,16,14,,,
5318,5318,1620900671,1283420,6253,0,236,1,1.0,95000.0,True,6253,6253,1,5,159,-1,,1409,1666,-257,1642,-248,16,14,,,
5319,5319,1621030302,1283420,5165,0,237,0,1.0,29000.0,True,5165,5165,0,5,180,-1,,1488,1669,-181,1645,-165,16,14,,,
5320,5320,1621169626,1283420,6235,0,238,2,1.0,21000.0,True,6235,6235,2,5,8,-1,,1224,1673,-449,1650,-440,16,12,,,
5321,5321,1621271325,1283420,4431,0,239,1,0.0,64000.0,True,4431,4431,0,5,174,-1,,1408,1674,-266,1651,-271,16,14,,,
5322,5322,1621358055,1283420,9275,0,240,3,1.0,13000.0,True,9275,9275,3,5,72,-1,,1353,1661,-308,1638,-295,16,13,,,
5323,5323,1621461377,1283420,3983,0,241,3,1.0,28000.0,True,3983,3983,3,5,52,-1,,1571,1664,-93,1641,-89,16,15,,,
5324,5324,1621506678,1283420,9542,0,242,0,1.0,53000.0,True,9542,9542,0,5,53,-1,,1030,1669,-639,1646,-625,16,10,,,
5325,5325,1621567079,1283420,4432,0,243,0,1.0,15000.0,True,4432,4432,0,5,28,-1,,1463,1669,-206,1647,-196,16,14,,,
5326,5326,1621610200,1283420,3853,0,244,3,1.0,34000.0,True,3853,3853,3,5,47,-1,,1523,1673,-150,1650,-143,16,15,,,
5327,5327,1624114139,1283420,6753,0,245,1,1.0,19000.0,True,6753,6753,1,6,55 162,-1,,1444,1677,-233,1574,-184,16,14,,,
5328,5328,1624114139,1283420,6754,0,245,3,1.0,19000.0,True,6754,6753,3,6,147 162,-1,,1531,1681,-150,1578,-104,16,15,,,
5329,5329,1624114139,1283420,6755,0,245,2,1.0,19000.0,True,6755,6753,2,6,27 162,-1,,1367,1685,-318,1583,-268,16,13,,,
5330,5330,1624114139,1283420,6756,0,245,0,0.0,19000.0,True,6756,6753,2,6,109 162,-1,,1387,1687,-300,1586,-251,16,13,,,
5331,5331,1624313289,1283420,6762,0,246,3,0.0,35000.0,True,6762,6761,2,6,89,-1,,1535,1674,-139,1573,-96,16,15,,,
5332,5332,1624313289,1283420,6761,0,246,3,1.0,35000.0,True,6761,6761,3,6,91,-1,,1406,1664,-258,1564,-212,16,14,,,
5333,5333,1624313289,1283420,6763,0,246,0,1.0,35000.0,True,6763,6761,0,6,1,-1,,1377,1667,-290,1567,-244,16,13,,,
5334,5334,1624313289,1283420,6764,0,246,3,1.0,35000.0,True,6764,6761,3,6,27,-1,,1322,1669,-347,1570,-300,16,13,,,
5335,5335,1624967143,1283420,1907,1,248,-1,,,False,65535,-1,-1,6,,89,concept,-1,-1,0,-1,0,-1,-1,,,
5336,5336,1625070238,1283420,6614,0,249,3,1.0,34750.0,True,6614,6613,3,6,73,-1,,1804,1671,133,1572,169,16,18,,,
5337,5337,1625070238,1283420,6616,0,249,1,1.0,34750.0,True,6616,6613,1,6,27,-1,,1349,1681,-332,1583,-291,16,13,,,
5338,5338,1625070238,1283420,6615,0,249,0,1.0,34750.0,True,6615,6613,0,6,89,-1,,1309,1683,-374,1586,-332,16,13,,,
5339,5339,1625070238,1283420,6613,0,249,3,1.0,34750.0,True,6613,6613,3,6,53,-1,,1258,1685,-427,1588,-384,16,12,,,
5340,5340,1625329994,1283420,6697,0,247,3,0.0,19500.0,True,6697,6697,1,6,27,-1,,1578,1686,-108,1589,-70,16,15,,,
5341,5341,1625329994,1283420,6698,0,247,2,1.0,19500.0,True,6698,6697,2,6,147,-1,,1223,1676,-453,1580,-420,16,12,,,
5342,5342,1625329994,1283420,6699,0,247,0,1.0,19500.0,True,6699,6697,0,6,179,-1,,1350,1677,-327,1581,-292,16,13,,,
5343,5343,1625329994,1283420,6700,0,247,3,1.0,19500.0,True,6700,6697,3,6,53,-1,,1412,1679,-267,1584,-234,16,14,,,
5344,5344,1625553289,1283420,10282,0,250,0,1.0,43250.0,True,10282,10280,0,6,96,-1,,1283,1682,-399,1587,-357,16,12,,,
5345,5345,1625553289,1283420,10283,0,250,0,0.0,43250.0,True,10283,10280,2,6,58,-1,,1794,1683,111,1589,145,16,17,,,
5346,5346,1625553289,1283420,10281,0,250,2,1.0,43250.0,True,10281,10280,2,6,27,-1,,1617,1678,-61,1584,-26,16,16,,,
5347,5347,1625553289,1283420,10280,0,250,0,1.0,43250.0,True,10280,10280,0,6,147,-1,,1514,1684,-170,1591,-134,16,15,,,
5348,5348,1625883026,1283420,6499,0,251,0,1.0,33250.0,True,6499,6497,0,6,96,-1,,1605,1688,-83,1596,-56,16,16,,,
5349,5349,1625883026,1283420,6497,0,251,1,0.0,33250.0,True,6497,6497,3,6,7,-1,,1576,1694,-118,1602,-91,16,15,,,
5350,5350,1625883026,1283420,6498,0,251,3,1.0,33250.0,True,6498,6497,3,6,27,-1,,1269,1684,-415,1593,-379,16,12,,,
5351,5351,1625883026,1283420,6500,0,251,3,1.0,33250.0,True,6500,6497,3,6,53,-1,,1550,1685,-135,1594,-108,16,15,,,
5352,5352,1626308313,1283420,6862,0,252,2,1.0,38500.0,True,6862,6861,2,6,147 162,-1,,1389,1690,-301,1599,-262,16,13,,,
5353,5353,1626308313,1283420,6863,0,252,0,1.0,38500.0,True,6863,6861,0,6,53 162,-1,,1295,1692,-397,1602,-357,16,12,,,
5354,5354,1626308313,1283420,6861,0,252,0,1.0,38500.0,True,6861,6861,0,6,91 162,-1,,1201,1694,-493,1604,-452,16,12,,,
5355,5355,1626308313,1283420,6864,0,252,1,1.0,38500.0,True,6864,6861,1,6,27 162,-1,,1375,1694,-319,1605,-282,16,13,,,
5356,5356,1626580041,1283420,10077,0,253,1,1.0,47500.0,True,10077,10074,1,6,27,-1,,1300,1697,-397,1607,-354,16,13,,,
5357,5357,1626580041,1283420,10075,0,253,3,1.0,47500.0,True,10075,10074,3,6,44,-1,,1649,1698,-49,1609,-14,16,16,,,
5358,5358,1626580041,1283420,10074,0,253,1,0.0,47500.0,True,10074,10074,3,6,44,-1,,1431,1704,-273,1616,-234,17,14,,,
5359,5359,1626580041,1283420,10076,0,253,1,0.0,47500.0,True,10076,10074,2,6,53,-1,,1344,1692,-348,1604,-307,16,13,,,
5360,5360,1638434442,1283420,7178,0,254,1,1.0,35250.0,True,7178,7178,1,7,76 16 21,-1,,1454,1679,-225,1500,-106,16,14,,,
5361,5361,1638434442,1283420,7180,0,254,2,1.0,35250.0,True,7180,7178,2,7,16 19 21,-1,,1665,1682,-17,1505,87,16,16,,,
5362,5362,1638434442,1283420,7179,0,254,0,0.0,35250.0,True,7179,7178,2,7,145 16 21,-1,,1265,1689,-424,1514,-302,16,12,,,
