timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,target_enc_user_id,count_enc_user_id,user_count_bin,first_column_content_id,first_column_part,previous_3_ans,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,mean_target_enc_content_id_by_user_id,diff_mean_target_enc_content_id_by_user_id,previous_answer_index_content_id,previous_answer_content_id,question_lecture_score,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,"target_enc_['user_id', 'part']","mean_target_enc_content_id_by_['user_id', 'part']","diff_mean_target_enc_content_id_by_['user_id', 'part']","target_enc_['content_id', 'prior_question_had_explanation']","mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']","diff_mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']",target_enc_user_count_bin,mean_target_enc_content_id_by_user_count_bin,diff_mean_target_enc_content_id_by_user_count_bin,"target_enc_['user_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']",mean_target_enc_content_id_by_first_column_content_id,diff_mean_target_enc_content_id_by_first_column_content_id,mean_target_enc_content_id_by_first_column_part,diff_mean_target_enc_content_id_by_first_column_part,"target_enc_['part', 'prior_question_elapsed_time_bin']",target_enc_previous_3_ans,te_mean,te_max,te_min,te_std,te_peak
7302518651,138650,559,0,640,1.0,18000.0,1,559,3,2,-1,0.71460927,902,3,7900,1,100,,0.0,,0.71460927,0.0,,4,29329,24453.773,-6453.7734,45.833332,0.36666667,0.33733335,,,0.7041884,0.010420859,14.833333,0.46354166,,12.5,0.5,,0.33733335,,-99,-99,-0.26028764,,,0.56828195,0.19270833,,,,,0.7234042,0.47981092,,0.7255245,,0.7234042,0.45884356,,0.45884356,,0.6086956,0.58536583,0.6641837,0.7255245,0.56828195,0.07281014,0.15724254
7302555702,138650,1032,0,641,0.0,17000.0,1,1032,0,2,-1,0.71493214,903,3,7900,1,110,,0.0,,0.71493214,0.0,,4,37051,24446.465,-7446.465,45.833332,0.36666667,0.33733335,,,0.70419997,0.010732174,14.833333,0.46354166,,12.5,0.5,,0.33733335,,-99,-99,0.39465675,,,0.5701754,0.19270833,,,,,0.7236842,0.47981092,,0.72600347,,0.7236842,0.45884356,,0.45884356,,0.6105769,0.67021275,0.6770385,0.72600347,0.5701754,0.063335866,0.15582806
7302581263,138650,716,0,642,1.0,25000.0,1,716,1,2,-1,0.7141243,904,3,7900,1,011,,0.0,,0.7141243,0.0,,5,25561,24438.041,561.959,45.833332,0.36666667,0.33733335,,,0.70421183,0.009912491,14.833333,0.46354166,,12.5,0.5,,0.33733335,,-99,-99,0.13114028,,,0.5676856,0.19270833,,,,,0.7229525,0.47981092,,0.72473866,,0.7229525,0.45884356,,0.45884356,,0.5967742,0.6354167,0.6692349,0.72473866,0.5676856,0.06779057,0.15705305
7302606359,138650,617,0,643,1.0,17000.0,1,617,1,2,-1,0.71444696,905,3,7900,1,101,,0.0,,0.71444696,0.0,,4,25096,24438.676,-7438.676,45.833332,0.36666667,0.33733335,,,0.70422274,0.010224223,14.833333,0.46354166,,12.5,0.5,,0.33733335,,-99,-99,0.52049506,,,0.56956524,0.19270833,,,,,0.7232323,0.47981092,,0.7252174,,0.7232323,0.45884356,,0.45884356,,0.6076555,0.65909094,0.6746344,0.7252174,0.56956524,0.06407612,0.15565217
7302646663,138650,695,0,644,0.0,17000.0,1,695,3,2,-1,0.7147689,906,3,7900,1,110,,0.0,,0.7147689,0.0,,4,40304,24430.28,-7430.2793,45.833332,0.36666667,0.33733335,,,0.704234,0.010534883,14.833333,0.46354166,,12.5,0.5,,0.33733335,,-99,-99,0.16945638,,,0.5714286,0.19270833,,,,,0.7235116,0.47981092,,0.7256944,,0.7235116,0.45884356,,0.45884356,,0.60952383,0.6666667,0.67644364,0.7256944,0.5714286,0.06314963,0.15426582
7302678134,138650,402,0,645,0.0,26000.0,1,402,0,2,-1,0.713964,907,3,7900,1,011,1.0,0.39600003,0.39600003,0.658982,-0.054982007,-0.31796396,6,31471,24421.902,1578.0977,45.833332,0.36666667,0.3425926,-0.6574074,-0.6333333,0.7042457,-0.045263708,14.833333,0.46354166,-0.5364584,12.5,0.5,-0.5,0.33733335,0.6626667,-99,-99,1.0466274,27000.0,-1000.0,0.5689655,0.19270833,0.8072917,1.0,0.604,0.10996401,0.72278225,0.47981092,0.52018905,0.72443676,,0.72278225,0.45884356,0.5411564,0.45884356,0.5411564,0.54545456,0.6373057,0.73729897,1.0,0.54545456,0.16366665,0.45454544
7302707085,138650,580,0,646,1.0,18000.0,1,580,0,2,-1,0.7131609,908,3,7900,1,001,,0.0,,0.7131609,0.0,,4,28951,24423.68,-6423.6797,44.833332,0.35582012,0.3425926,,,0.7041958,0.008965075,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,-0.048201732,,,0.5665236,0.21717171,,,,,0.72205436,0.48247856,,0.7231834,,0.72205436,0.4610434,,0.4610434,,0.6066351,0.5081967,0.65168697,0.7231834,0.5081967,0.09006095,0.21498668
7399513607,138650,360,0,647,0.0,17000.0,1,360,1,2,-1,0.71348315,909,3,7900,1,100,,0.0,,0.71348315,0.0,,4,96806522,24416.455,-7416.455,44.833332,0.35582012,0.3425926,,,0.70420563,0.009277523,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,0.44132626,,,0.56837606,0.21717171,,,,,0.722334,0.48247856,,0.7236615,,0.722334,0.4610434,,0.4610434,,0.6084906,0.58870965,0.6639128,0.7236615,0.56837606,0.071539745,0.15528542
7399541630,138650,886,0,648,0.0,18000.0,1,886,3,2,-1,0.71268237,910,3,7900,1,010,,0.0,,0.71268237,0.0,,4,28023,24408.121,-6408.121,44.833332,0.35582012,0.3425926,,,0.7042158,0.008466542,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,-0.20802477,,,0.5659574,0.21717171,,,,,0.72160804,0.48247856,,0.7224138,,0.72160804,0.4610434,,0.4610434,,0.6056338,0.51428574,0.652027,0.7224138,0.51428574,0.088364184,0.20812804
7399567571,138650,741,0,649,1.0,19000.0,1,741,0,2,-1,0.7118834,911,3,7900,1,001,,0.0,,0.7118834,0.0,,4,25941,24400.93,-5400.9297,44.833332,0.35582012,0.3425926,,,0.7042252,0.007658243,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,1.2007989,,,0.5635593,0.21717171,,,,,0.72088355,0.48247856,,0.7211704,,0.72088355,0.4610434,,0.4610434,,0.60280377,0.5121951,0.6504827,0.7211704,0.5121951,0.08909899,0.20897532
7399596521,138650,1008,0,650,1.0,18000.0,1,1008,3,2,-1,0.71220607,912,3,7900,1,100,,0.0,,0.71220607,0.0,,4,28950,24394.875,-6394.875,44.833332,0.35582012,0.3425926,,,0.7042335,0.0079725385,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,-0.5749859,,,0.56540084,0.21717171,,,,,0.7211635,0.48247856,,0.72164947,,0.7211635,0.4610434,,0.4610434,,0.60465115,0.584,0.6614621,0.72164947,0.56540084,0.07278005,0.15624863
7399624601,138650,385,0,651,1.0,18000.0,1,385,1,2,-1,0.712528,913,3,7900,1,110,,0.0,,0.712528,0.0,,4,28080,24387.713,-6387.713,44.833332,0.35582012,0.3425926,,,0.7042423,0.008285701,13.833333,0.4191919,,12.5,0.5,,0.3425926,,-99,-99,-0.17593817,,,0.5672269,0.21717171,,,,,0.7214429,0.48247856,,0.7221269,,0.7214429,0.4610434,,0.4610434,,0.6064815,0.6631579,0.6734867,0.7221269,0.5672269,0.06374063,0.15490001
7399650884,138650,325,0,652,1.0,17000.0,1,325,0,2,-1,0.71284914,914,3,7900,1,111,0.0,-0.33333334,-0.33333334,0.52309126,-0.18975788,-1.0461825,4,26283,24380.568,-7380.5684,44.833332,0.35582012,0.339895,0.339895,0.35582012,0.70425135,-0.18116009,13.833333,0.4191919,0.4191919,12.5,0.5,0.5,0.3425926,-0.3425926,-99,-99,2.5837064,38000.0,-21000.0,0.5690377,0.21717171,-0.21717171,,,,0.7217217,0.48247856,-0.48247856,0.7226027,,0.7217217,0.4610434,-0.4610434,0.4610434,-0.4610434,0.6082949,0.73275864,0.5986233,0.73275864,0.0,0.24958132,0.73275864
7399679994,138650,1006,0,653,1.0,17000.0,1,1006,3,2,-1,0.71316963,915,3,7900,1,111,,0.0,,0.71316963,0.0,,4,29110,24372.322,-7372.3223,45.833332,0.3608924,0.339895,,,0.70405316,0.009116471,14.833333,0.4362745,,12.5,0.5,,0.339895,,-99,-99,-0.12588297,,,0.5708333,0.21078432,,,,,0.722,0.48001695,,0.72307694,,0.722,0.4591768,,0.4591768,,0.61009175,0.73333335,0.6849293,0.73333335,0.5708333,0.06578087,0.16250002
7399705338,138650,905,0,654,0.0,20000.0,1,905,1,2,-1,0.7134894,916,3,7900,1,111,1.0,0.89759034,0.44879517,0.60529965,-0.10818976,-0.26469424,4,25344,24364.094,-4364.0938,45.833332,0.3608924,0.3450521,-0.6549479,-0.6391076,0.7040631,-0.098763466,14.833333,0.4362745,-0.5637255,12.5,0.5,-0.5,0.339895,0.660105,-99,-99,0.0040832367,23000.0,-3000.0,0.57261413,0.21078432,0.7892157,1.0,0.5512048,0.16228461,0.7222777,0.48001695,0.51998305,0.7235495,,0.7222777,0.4591768,0.5408232,0.4591768,0.5408232,0.61187214,0.73390555,0.75555396,1.0,0.57261413,0.14962293,0.42738587
7399736672,138650,1258,0,655,1.0,16000.0,1,1258,0,2,-1,0.7126949,917,3,7900,1,011,,0.0,,0.7126949,0.0,,4,31334,24359.229,-8359.229,44.833332,0.3502604,0.3450521,,,0.7039553,0.008739591,13.833333,0.39523807,,12.5,0.5,,0.3450521,,-99,-99,0.34467024,,,0.57024795,0.23333332,,,,,0.7215569,0.48265645,,0.72231686,,0.7215569,0.46135753,,0.46135753,,0.6090909,0.6340206,0.67021215,0.72231686,0.57024795,0.064330816,0.15206891
7399770610,138650,772,0,656,1.0,22000.0,1,772,1,2,-1,0.7130145,918,3,7900,1,101,0.0,-0.5416667,-0.5416667,0.62734056,-0.08567393,-1.2546811,5,33938,24349.92,-2349.92,44.833332,0.3502604,0.34237728,0.34237728,0.3502604,0.7039648,-0.076624274,13.833333,0.39523807,0.39523807,12.5,0.5,0.5,0.3450521,-0.3450521,-99,-99,1.1551396,15000.0,7000.0,0.5720165,0.23333332,-0.23333332,0.0,0.5416667,0.1713478,0.7218345,0.48265645,-0.48265645,0.7227891,,0.7218345,0.46135753,-0.46135753,0.46135753,-0.46135753,0.6031746,0.66101694,0.5239645,0.7227891,0.0,0.30208036,0.7227891
7560468681,138650,1156,0,657,0.0,24000.0,1,1156,1,2,-1,0.7133333,919,3,7900,1,110,,0.0,,0.7133333,0.0,,5,160698071,24347.307,-347.30664,45.833332,0.35529715,0.34237728,,,0.7038814,0.009451926,14.833333,0.41203701,,12.5,0.5,,0.34237728,,-99,-99,-0.19986849,,,0.57377046,0.22685184,,,,,0.7221116,0.4802188,,0.72325975,,0.7221116,0.4595047,,0.4595047,,0.609375,0.66492146,0.6755547,0.72325975,0.57377046,0.06176694,0.14948928
7560494529,138650,620,0,658,1.0,23000.0,1,620,1,2,-1,0.71254164,920,3,7900,1,011,0.0,-0.70603675,-0.70603675,0.7092892,-0.0032524467,-1.4185784,5,25848,24346.92,-1346.9199,45.833332,0.35529715,0.3397436,0.3397436,0.35529715,0.70389163,0.005397558,14.833333,0.41203701,0.41203701,12.5,0.5,0.5,0.34237728,-0.34237728,-99,-99,-0.99715114,17000.0,6000.0,0.5714286,0.22685184,-0.22685184,0.0,0.70603675,0.0065048933,0.72139305,0.4802188,-0.4802188,0.7220339,0.0,0.72139305,0.4595047,-0.4595047,0.4595047,-0.4595047,0.6,0.63589746,0.46846876,0.7220339,0.0,0.32763985,0.7220339
7560520083,138650,761,0,659,1.0,17000.0,1,761,0,2,-1,0.7128603,921,3,7900,1,101,,0.0,,0.7128603,0.0,,4,25554,24345.426,-7345.426,46.833332,0.3602564,0.3397436,,,0.7038975,0.00896281,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.38265225,,,0.5731707,0.22072071,,,,,0.72167,0.47780564,,0.72250426,,0.72167,0.4576667,,0.4576667,,0.61085975,0.66292137,0.67509377,0.72250426,0.5731707,0.061475243,0.14933354
7560546742,138650,624,0,660,1.0,18000.0,1,624,0,2,-1,0.7131783,922,3,7900,1,110,,0.0,,0.7131783,0.0,,4,26659,24337.281,-6337.2812,46.833332,0.3602564,0.3397436,,,0.70390725,0.009271026,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,-0.010015778,,,0.5748988,0.22072071,,,,,0.72194636,0.47780564,,0.722973,,0.72194636,0.4576667,,0.4576667,,0.6126126,0.6614583,0.6755734,0.722973,0.5748988,0.06091035,0.14807421
7560572748,138650,868,0,661,0.0,18000.0,1,868,0,2,-1,0.71349555,923,3,7900,1,111,,0.0,,0.71349555,0.0,,4,26006,24330.264,-6330.2637,46.833332,0.3602564,0.3397436,,,0.7039173,0.009578228,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,-0.091942504,,,0.5766129,0.22072071,,,,,0.7222222,0.47780564,,0.7234401,,0.7222222,0.4576667,,0.4576667,,0.6143498,0.732334,0.68638235,0.732334,0.5766129,0.06328108,0.15572113
7560601770,138650,454,0,662,1.0,16000.0,1,454,3,2,-1,0.71270716,924,3,7900,1,011,,0.0,,0.71270716,0.0,,4,29022,24323.262,-8323.262,46.833332,0.3602564,0.3397436,,,0.7039277,0.008779466,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.16036218,,,0.5742972,0.22072071,,,,,0.7215064,0.47780564,,0.7222222,,0.7215064,0.4576667,,0.4576667,,0.61160713,0.6377551,0.6716574,0.7222222,0.5742972,0.06251152,0.14792502
7560632650,138650,697,0,663,0.0,18000.0,1,697,0,2,-1,0.71302426,925,3,7900,1,101,,0.0,,0.71302426,0.0,,4,30880,24314.064,-6314.0645,46.833332,0.3602564,0.3397436,,,0.70393723,0.009087026,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.16938826,,,0.576,0.22072071,,,,,0.7217822,0.47780564,,0.7226891,,0.7217822,0.4576667,,0.4576667,,0.61333334,0.66480446,0.67620224,0.7226891,0.576,0.060270026,0.14668912
7560663767,138650,234,0,664,1.0,20000.0,1,234,0,2,-1,0.71223813,926,3,7900,1,010,,0.0,,0.71223813,0.0,,4,31117,24307.096,-4307.0957,46.833332,0.3602564,0.3397436,,,0.703947,0.008291125,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.56998056,,,0.5737052,0.22072071,,,,,0.72106826,0.47780564,,0.7214765,,0.72106826,0.4576667,,0.4576667,,0.6106195,0.509434,0.6528014,0.7214765,0.509434,0.08771114,0.21204251
7560698793,138650,996,0,665,0.0,22000.0,1,996,0,2,-1,0.71255505,927,3,7900,1,101,,0.0,,0.71255505,0.0,,5,35026,24302.346,-2302.3457,46.833332,0.3602564,0.3397436,,,0.70395595,0.0085991025,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.24922335,,,0.57539684,0.22072071,,,,,0.7213439,0.47780564,,0.721943,,0.7213439,0.4576667,,0.4576667,,0.6060606,0.6611111,0.6742506,0.721943,0.57539684,0.06160619,0.14654619
7560731250,138650,731,0,666,0.0,26000.0,1,731,3,2,-1,0.7117712,928,3,7900,1,010,,0.0,,0.7117712,0.0,,6,32457,24299.81,1700.1895,46.833332,0.3602564,0.3397436,,,0.70396525,0.0078059435,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.06950586,,,0.5731225,0.22072071,,,,,0.7206318,0.47780564,,0.7207358,,0.7206318,0.4576667,,0.4576667,,0.5294118,0.5140187,0.6414748,0.7207358,0.5140187,0.097665034,0.20671707
7560769354,138650,4692,0,667,1.0,22000.0,1,4692,2,5,-1,0.710989,929,3,7900,1,001,,0.0,,0.710989,0.0,,5,38104,24301.682,-2301.6816,46.833332,0.3602564,0.3397436,,,0.7039737,0.007015288,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.20160984,,,0.73706895,0.3,,,,,0.7199211,0.47780564,,0.71953255,,0.7199211,0.4576667,,0.4576667,,0.7307692,0.516129,0.69347584,0.73706895,0.516129,0.07866323,0.22093993
7560787724,138650,8804,0,668,1.0,17000.0,1,8804,1,5,-1,0.7113063,930,3,7900,1,100,,0.0,,0.7113063,0.0,,4,18370,24299.152,-7299.1523,46.833332,0.3602564,0.3397436,,,0.7039813,0.0073249936,15.833333,0.4279279,,12.5,0.5,,0.3397436,,-99,-99,0.5483497,,,0.73819745,0.3,,,,,0.720197,0.47780564,,0.72,,0.720197,0.4576667,,0.4576667,,0.6275862,0.5873016,0.6892551,0.73819745,0.5873016,0.057647247,0.15089583
7560823889,138650,4709,0,669,1.0,10000.0,1,4709,3,5,-1,0.71162283,931,3,7900,1,110,0.5,0.1494886,0.0747443,0.5207114,-0.19091141,-0.63687855,2,36165,24291.139,-14291.139,46.833332,0.3602564,0.34096694,-0.15903306,-0.1397436,0.70398915,-0.18327773,15.833333,0.4279279,-0.07207209,12.5,0.5,0.0,0.3397436,0.16025639,-99,-99,-0.8664994,56500.0,-46500.0,0.7393162,0.3,0.19999999,0.5,0.42525572,0.28636712,0.72047246,0.47780564,0.022194356,0.7204659,,0.72047246,0.4576667,0.042333305,0.4576667,0.042333305,0.5955056,0.6632124,0.6523409,0.7393162,0.5,0.0966746,0.23931623
7560872109,138650,4265,0,670,0.0,28000.0,1,4265,3,5,-1,0.7119387,932,3,7900,1,111,,0.0,,0.7119387,0.0,,6,48220,24275.469,3724.5312,47.333332,0.36132315,0.34096694,,,0.7037923,0.008146405,15.833333,0.4279279,,13.0,0.5,,0.34096694,,-99,-99,0.33275434,,,0.7404255,0.30769232,,,,,0.7207473,0.4779166,,0.7209302,,0.7207473,0.45783535,,0.45783535,,0.5907336,0.7307692,0.7051845,0.7404255,0.5907336,0.051272906,0.14969194
7560915412,138650,4026,0,671,1.0,35000.0,1,4026,3,5,-1,0.71115977,933,3,7900,1,011,0.0,-1.2666667,-0.6333333,0.6592755,-0.051884294,-1.3444932,6,43303,24279.549,10720.451,47.333332,0.36132315,0.33838385,0.33838385,0.36132315,0.703801,-0.044525504,15.833333,0.4279279,0.4279279,13.0,0.5,0.5,0.34096694,-0.34096694,-99,-99,0.75655335,16000.0,19000.0,0.7372881,0.30769232,-0.30769232,0.0,0.6,0.11115974,0.7200393,0.4779166,-0.4779166,0.71973467,,0.7200393,0.45783535,-0.45783535,0.45783535,-0.45783535,0.5884615,0.6395939,0.53736854,0.7372881,0.0,0.30837402,0.7372881
7560947478,138650,9514,0,672,1.0,29000.0,1,9514,2,5,-1,0.71147543,934,3,7900,1,101,,0.0,,0.71147543,0.0,,6,32066,24291.277,4708.7227,48.333332,0.3661616,0.33838385,,,0.7037533,0.0077221394,15.833333,0.4279279,,14.0,0.5185185,,0.33838385,,-99,-99,0.59737754,,,0.73839664,0.2962963,,,,,0.720314,0.4755389,,0.7201987,,0.720314,0.45601854,,0.45601854,,0.5900383,0.65745854,0.6940279,0.73839664,0.5900383,0.05242612,0.14835835
7561048024,138650,6117,0,673,0.0,21000.0,1,6117,2,5,-1,0.7117904,935,3,7900,1,110,0.5,-0.06756759,-0.033783793,0.5931193,-0.11867106,-0.7455742,5,100546,24296.424,-3296.4238,48.333332,0.3661616,0.339599,-0.16040099,-0.13383839,0.7037616,-0.110642254,15.833333,0.4279279,-0.07207209,14.0,0.5185185,0.018518507,0.33838385,0.16161615,-99,-99,0.37434262,17500.0,3500.0,0.7394958,0.2962963,0.2037037,1.0,0.5675676,0.1442228,0.7205882,0.4755389,0.02446109,0.72066116,,0.7205882,0.45601854,0.043981463,0.45601854,0.043981463,0.73333335,0.66494846,0.7234895,1.0,0.5,0.12764573,0.5
7561078313,138650,4102,0,674,1.0,83000.0,1,4102,2,5,-1,0.71101415,936,3,7900,1,011,,0.0,,0.71101415,0.0,,8,30289,24292.826,58707.17,47.833332,0.35964912,0.339599,,,0.70364326,0.007370889,15.833333,0.4279279,,13.5,0.48214287,,0.339599,,-99,-99,0.014783732,,,0.7364017,0.30357143,,,,,0.7198825,0.47566,,0.71947193,,0.7198825,0.45619237,,0.45619237,,0.4375,0.64141417,0.6693667,0.7364017,0.4375,0.1067598,0.29890168
7561098383,138650,6427,0,675,1.0,10000.0,1,6427,1,5,-1,0.711329,937,3,7900,1,101,0.0,-0.36363637,-0.36363637,0.5374827,-0.1738463,-1.0749654,2,20070,24356.846,-14356.846,47.833332,0.35964912,0.33706468,0.33706468,0.35964912,0.70365113,-0.16616845,15.833333,0.4279279,0.4279279,13.5,0.48214287,0.48214287,0.339599,-0.339599,-99,-99,0.417132,45000.0,-35000.0,0.7375,0.30357143,-0.30357143,0.0,0.36363637,0.3476926,0.72015655,0.47566,-0.47566,0.7199341,,0.72015655,0.45619237,-0.45619237,0.45619237,-0.45619237,0.6,0.6593407,0.5409353,0.7375,0.0,0.30957294,0.7375
7561129486,138650,8961,0,676,1.0,11000.0,1,8961,0,5,-1,0.7116431,938,3,7900,1,110,,0.0,,0.7116431,0.0,,3,31103,24341.207,-13341.207,48.833332,0.36442786,0.33706468,,,0.70347375,0.008169353,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,0.75222856,,,0.7385892,0.29310346,,,,,0.72043014,0.47331685,,0.72039473,,0.72043014,0.45439634,,0.45439634,,0.59166664,0.6615385,0.694956,0.7385892,0.59166664,0.05149876,0.14692259
7761907707,138650,6663,0,677,1.0,21000.0,1,6663,0,5,-1,0.7119565,939,3,7900,1,111,,0.0,,0.7119565,0.0,,5,200778221,24326.69,-3326.6895,48.833332,0.36442786,0.33706468,,,0.7034825,0.008473992,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,0.21402887,,,0.73966944,0.29310346,,,,,0.7207031,0.47331685,,0.72085387,,0.7207031,0.45439634,,0.45439634,,0.7264151,0.7292111,0.72421604,0.73966944,0.7119565,0.008707045,0.027712941
7761937165,138650,5095,0,678,0.0,38000.0,1,5095,2,5,-1,0.71226925,940,3,7900,1,111,,0.0,,0.71226925,0.0,,6,29458,24323.074,13676.926,48.833332,0.36442786,0.33706468,,,0.7034915,0.008777738,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,0.69179636,,,0.7407407,0.29310346,,,,,0.72097564,0.47331685,,0.72131145,,0.72097564,0.45439634,,0.45439634,,0.59160304,0.72978723,0.7053805,0.7407407,0.59160304,0.05095588,0.14913768
7761969432,138650,4970,0,679,0.0,16000.0,1,4970,3,5,-1,0.7114968,941,3,7900,1,011,,0.0,,0.7114968,0.0,,4,32267,24337.924,-8337.924,48.833332,0.36442786,0.33706468,,,0.70350087,0.0079959035,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,1.1455026,,,0.73770493,0.29310346,,,,,0.7202729,0.47331685,,0.7201309,,0.7202729,0.45439634,,0.45439634,,0.63013697,0.6432161,0.69760454,0.73770493,0.63013697,0.04251698,0.107567966
7762000768,138650,9665,0,680,1.0,15000.0,1,9665,3,5,-1,0.7107259,942,3,7900,1,001,,0.0,,0.7107259,0.0,,3,31336,24328.88,-9328.881,48.833332,0.36442786,0.33706468,,,0.7035094,0.007216513,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,0.42299667,,,0.7346939,0.29310346,,,,,0.7195716,0.47331685,,0.71895427,,0.7195716,0.45439634,,0.45439634,,0.59504133,0.52,0.67407984,0.7346939,0.52,0.082822494,0.2146939
7762038688,138650,3630,0,681,0.0,15000.0,1,3630,3,5,-1,0.71103895,943,3,7900,1,100,,0.0,,0.71103895,0.0,,3,37920,24318.773,-9318.773,48.833332,0.36442786,0.33706468,,,0.7035171,0.0075218678,15.833333,0.4279279,,14.5,0.5,,0.33706468,,-99,-99,-0.13191779,,,0.7357724,0.29310346,,,,,0.71984434,0.47331685,,0.71941274,,0.71984434,0.45439634,,0.45439634,,0.59836066,0.5905512,0.68497497,0.7357724,0.5905512,0.062310115,0.14522117
7762077544,138650,3941,0,682,1.0,19000.0,1,3941,0,5,-1,0.7102703,944,3,7900,1,010,1.0,0.4285714,0.4285714,0.6408495,-0.069420815,-0.28169888,4,38856,24308.688,-5308.6875,48.833332,0.36442786,0.34197533,-0.65802467,-0.63557214,0.70352507,-0.062675595,15.833333,0.4279279,-0.5720721,14.5,0.5,-0.5,0.33706468,0.6629353,-99,-99,-0.072239734,48000.0,-29000.0,0.7327935,0.29310346,0.70689654,1.0,0.5714286,0.13884169,0.7191448,0.47331685,0.52668315,0.71824104,,0.7191448,0.45439634,0.54560363,0.45439634,0.54560363,0.6258503,0.5092593,0.7483004,1.0,0.5092593,0.1593465,0.49074072
7762111059,138650,6268,0,683,1.0,22000.0,1,6268,0,5,-1,0.71058315,945,3,7900,1,101,,0.0,,0.71058315,0.0,,5,33515,24302.95,-2302.9492,48.833332,0.3617284,0.34197533,,,0.70345867,0.0071244836,15.833333,0.4279279,,14.5,0.48333332,,0.34197533,,-99,-99,1.1088144,,,0.733871,0.31666666,,,,,0.71941745,0.47589862,,0.71869916,,0.71941745,0.45653597,,0.45653597,,0.72897196,0.6612022,0.7131661,0.733871,0.6612022,0.02413231,0.07266879
7762130958,138650,8770,0,684,1.0,24000.0,1,8770,0,5,-1,0.71089536,946,3,7900,1,110,,0.0,,0.71089536,0.0,,5,19899,24300.463,-300.4629,48.833332,0.3617284,0.34197533,,,0.70346624,0.007429123,15.833333,0.4279279,,14.5,0.48333332,,0.34197533,,-99,-99,-0.08307296,,,0.73493975,0.31666666,,,,,0.7196896,0.47589862,,0.71915585,,0.7196896,0.45653597,,0.45653597,,0.7314815,0.6632653,0.71415955,0.73493975,0.6632653,0.02387074,0.071674466
7762174605,138650,4230,0,685,0.0,12000.0,1,4230,2,5,-1,0.7112069,947,3,7900,1,111,,0.0,,0.7112069,0.0,,3,43647,24300.139,-12300.139,48.833332,0.3617284,0.34197533,,,0.70347404,0.007732868,15.833333,0.4279279,,14.5,0.48333332,,0.34197533,,-99,-99,0.8046932,,,0.736,0.31666666,,,,,0.7199612,0.47589862,,0.71961105,,0.7199612,0.45653597,,0.45653597,,0.5934959,0.7282378,0.7040677,0.736,0.5934959,0.049375705,0.1425041
7762205608,138650,4539,0,686,1.0,32000.0,1,4539,3,5,-1,0.71044135,948,3,7900,1,011,,0.0,,0.71044135,0.0,,6,31003,24286.883,7713.117,48.833332,0.3617284,0.34197533,,,0.7034822,0.0069591403,15.833333,0.4279279,,14.5,0.48333332,,0.34197533,,-99,-99,0.3041296,,,0.73306775,0.31666666,,,,,0.71926427,0.47589862,,0.7184466,,0.71926427,0.45653597,,0.45653597,,0.5893536,0.64,0.6899768,0.73306775,0.5893536,0.053889357,0.14371413
