,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,previous_answer_index_content_id,previous_answer_content_id,flg,previous_answer_index_question_id,previous_answer_question_id
5960,26652,877861080,475020,2016,0,467,3,1,34000.0,True,2016,2015,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5963,26653,877861080,475020,2015,0,467,1,1,34000.0,True,2015,2015,1,3,106 81 92,-1,,-99,-99,True,-99,-99
5965,26654,877861080,475020,2017,0,467,0,1,34000.0,True,2017,2015,0,3,161 81 92,-1,,-99,-99,True,-99,-99
5967,26655,877980286,475020,1136,0,468,0,1,36000.0,True,1136,1136,0,2,137 88 38 92,-1,,-99,-99,True,-99,-99
5969,26656,878183058,475020,10149,0,469,2,1,20000.0,True,10149,10148,2,6,73,-1,,-99,-99,True,-99,-99
5971,26657,878183058,475020,10148,0,469,0,1,20000.0,True,10148,10148,0,6,27,-1,,-99,-99,True,-99,-99
5973,26658,878183058,475020,10151,0,469,0,1,20000.0,True,10151,10148,0,6,116,-1,,-99,-99,True,-99,-99
5974,26659,878183058,475020,10150,0,469,0,0,20000.0,True,10150,10148,3,6,47,-1,,-99,-99,True,-99,-99
5977,26660,883548756,475020,10787,0,470,0,1,30500.0,True,10787,10787,0,6,1,-1,,-99,-99,True,-99,-99
5978,26661,883548756,475020,10790,0,470,1,1,30500.0,True,10790,10787,1,6,27,-1,,-99,-99,True,-99,-99
5981,26662,883548756,475020,10788,0,470,3,1,30500.0,True,10788,10787,3,6,109,-1,,-99,-99,True,-99,-99
5982,26663,883548756,475020,10789,0,470,2,1,30500.0,True,10789,10787,2,6,96,-1,,-99,-99,True,-99,-99
5984,26664,892652202,475020,7261,0,471,3,0,26000.0,True,7261,7260,2,7,118 42 160 35 122,-1,,-99,-99,True,-99,-99
5986,26665,892652202,475020,7260,0,471,2,1,26000.0,True,7260,7260,2,7,118 42 160 35 122,-1,,-99,-99,True,-99,-99
5988,26666,892652202,475020,7262,0,471,2,0,26000.0,True,7262,7260,0,7,97 42 160 35 122,-1,,-99,-99,True,-99,-99
5990,26667,892652202,475020,7264,0,471,3,1,26000.0,True,7264,7260,3,7,97 42 160 35 122,-1,,-99,-99,True,-99,-99
5993,26668,892652202,475020,7263,0,471,0,1,26000.0,True,7263,7260,0,7,97 42 160 35 122,-1,,-99,-99,True,43,-99
5994,26669,893237472,475020,7422,0,472,1,1,156000.0,True,7422,7421,1,7,97 42 46 135,-1,,1,0,True,1,0
5996,26670,893237472,475020,7421,0,472,0,0,156000.0,True,7421,7421,2,7,76 42 46 135,-1,,-99,-99,True,-99,-99
5998,26671,893237472,475020,7425,0,472,0,1,156000.0,True,7425,7421,0,7,118 42 46 135,-1,,-99,-99,True,-99,-99
6000,26672,893237472,475020,7424,0,472,0,0,156000.0,True,7424,7421,1,7,145 42 46 135,-1,,-99,-99,True,-99,-99
6003,26673,893237472,475020,7423,0,472,0,0,156000.0,True,7423,7421,3,7,39 42 46 135,-1,,3,0,True,3,0
6005,26674,893721237,475020,7397,0,473,1,1,98800.0,True,7397,7396,1,7,18 160 16 35 122,-1,,-99,-99,True,-99,-99
6007,26675,893721237,475020,7398,0,473,1,0,98800.0,True,7398,7396,2,7,97 160 16 35 122,-1,,-99,-99,True,-99,-99
6009,26676,893721237,475020,7400,0,473,3,0,98800.0,True,7400,7396,1,7,145 160 16 35 122,-1,,-99,-99,True,-99,-99
6010,26677,893721237,475020,7399,0,473,0,1,98800.0,True,7399,7396,0,7,97 160 16 35 122,-1,,-99,-99,True,-99,-99
6013,26678,893721237,475020,7396,0,473,1,1,98800.0,True,7396,7396,1,7,39 160 16 35 122,-1,,-99,-99,True,-99,-99
6014,26680,951207926,475020,12986,0,475,1,1,77000.0,True,12986,12986,1,3,74 81 92,-1,,-99,-99,True,-99,-99
6017,26681,951207926,475020,12987,0,475,3,1,77000.0,True,12987,12986,3,3,136 81 92,-1,,-99,-99,True,-99,-99
6018,26682,951207926,475020,12988,0,475,0,1,77000.0,True,12988,12986,0,3,157 81 92,-1,,-99,-99,True,-99,-99
6021,26683,951398180,475020,1501,0,476,0,1,23666.0,True,1501,1499,0,3,136 81 92 29,-1,,-99,-99,True,-99,-99
6022,26684,951398180,475020,1500,0,476,3,1,23666.0,True,1500,1499,3,3,82 81 92 29,-1,,-99,-99,True,13,-99
6025,26685,951398180,475020,1499,0,476,2,1,23666.0,True,1499,1499,2,3,74 81 92 29,-1,,-99,-99,True,-99,-99
6026,26686,951558995,475020,2245,0,477,3,1,31000.0,True,2245,2245,3,3,136 92 29,-1,,-99,-99,True,-99,-99
6028,26687,951558995,475020,2247,0,477,2,1,31000.0,True,2247,2245,2,3,82 92 29,-1,,-99,-99,True,-99,-99
6030,26688,951558995,475020,2246,0,477,0,1,31000.0,True,2246,2245,0,3,82 92 29,-1,,1,0,True,1,0
6032,26689,951729762,475020,2346,0,478,1,1,23000.0,True,2346,2344,1,3,157 92 102,-1,,-99,-99,True,-99,-99
6034,26690,951729762,475020,2344,0,478,3,1,23000.0,True,2344,2344,3,3,74 92 102,-1,,-99,-99,True,-99,-99
6036,26691,951729762,475020,2345,0,478,2,1,23000.0,True,2345,2344,2,3,136 92 102,-1,,-99,-99,True,-99,-99
6038,26692,951885560,475020,13239,0,479,0,1,25666.0,True,13239,13238,0,3,136 81 92,-1,,-99,-99,True,8,-99
6041,26693,951885560,475020,13238,0,479,3,1,25666.0,True,13238,13238,3,3,106 81 92,-1,,-99,-99,True,-99,-99
6043,26694,951885560,475020,13240,0,479,2,1,25666.0,True,13240,13238,2,3,106 81 92,-1,,-99,-99,True,-99,-99
6044,26695,978276497,475020,7491,0,480,1,1,31666.0,True,7491,7489,1,7,97 16 146 121 122,-1,,-99,-99,True,-99,-99
6047,26696,978276497,475020,7490,0,480,2,1,31666.0,True,7490,7489,2,7,145 16 146 121 122,-1,,-99,-99,True,-99,-99
6049,26697,978276497,475020,7493,0,480,0,1,31666.0,True,7493,7489,0,7,118 16 146 121 122,-1,,-99,-99,True,-99,-99
6050,26698,978276497,475020,7489,0,480,3,1,31666.0,True,7489,7489,3,7,76 16 146 121 122,-1,,-99,-99,True,-99,-99
6052,26699,978276497,475020,7492,0,480,3,1,31666.0,True,7492,7489,3,7,97 16 146 121 122,-1,,-99,-99,True,-99,-99
6054,26700,978555091,475020,7440,0,481,2,1,86600.0,True,7440,7440,2,7,97 37 21,-1,,-99,-99,True,-99,-99
6057,26701,978555091,475020,7441,0,481,3,1,86600.0,True,7441,7440,3,7,37 153 21,-1,,-99,-99,True,-99,-99
6059,26702,979102804,475020,7746,0,482,0,1,109500.0,True,7746,7744,0,7,97 0 146 63 122,-1,,-99,-99,True,-99,-99
6061,26703,979102804,475020,7744,0,482,3,1,109500.0,True,7744,7744,3,7,97 0 146 63 122,-1,,-99,-99,True,-99,-99
6063,26704,979102804,475020,7748,0,482,1,1,109500.0,True,7748,7744,1,7,97 0 146 63 122,-1,,-99,-99,True,-99,-99
6065,26705,979102804,475020,7745,0,482,1,0,109500.0,True,7745,7744,2,7,118 0 146 63 122,-1,,-99,-99,True,-99,-99
6067,26706,979102804,475020,7747,0,482,2,1,109500.0,True,7747,7744,2,7,97 0 146 63 122,-1,,-99,-99,True,28,-99
6068,26708,1031409681,475020,10137,0,484,1,1,99200.0,True,10137,10136,1,6,27,-1,,1,0,True,1,0
6070,26709,1031409681,475020,10136,0,484,0,1,99200.0,True,10136,10136,0,6,24,-1,,-99,-99,True,-99,-99
6072,26710,1031409681,475020,10139,0,484,2,1,99200.0,True,10139,10136,2,6,73,-1,,-99,-99,True,-99,-99
6074,26711,1031409681,475020,10138,0,484,0,0,99200.0,True,10138,10136,2,6,8,-1,,-99,-99,True,-99,-99
6077,26712,1031587304,475020,10936,0,485,2,1,30000.0,True,10936,10935,2,6,147,-1,,2,0,True,2,0
6079,26713,1031587304,475020,10935,0,485,0,1,30000.0,True,10935,10935,0,6,1,-1,,-99,-99,True,-99,-99
6081,26714,1031587304,475020,10937,0,485,1,1,30000.0,True,10937,10935,1,6,27,-1,,-99,-99,True,-99,-99
6083,26715,1031587304,475020,10938,0,485,3,1,30000.0,True,10938,10935,3,6,109,-1,,-99,-99,True,-99,-99
6085,26716,1031784562,475020,10983,0,486,1,0,30500.0,True,10983,10983,0,6,64,-1,,4,0,True,4,0
6086,26717,1031784562,475020,10984,0,486,3,0,30500.0,True,10984,10983,2,6,27,-1,,1,0,True,1,0
6089,26718,1031784562,475020,10985,0,486,1,1,30500.0,True,10985,10983,1,6,1,-1,,-99,-99,True,-99,-99
6090,26719,1031784562,475020,10986,0,486,2,0,30500.0,True,10986,10983,1,6,1,-1,,-99,-99,True,-99,-99
6092,26720,1032030039,475020,6537,0,487,1,0,32750.0,True,6537,6537,2,6,8,-1,,-99,-99,True,-99,-99
6094,26721,1032030039,475020,6540,0,487,1,1,32750.0,True,6540,6537,1,6,73,-1,,-99,-99,True,-99,-99
6097,26722,1032030039,475020,6538,0,487,2,1,32750.0,True,6538,6537,2,6,27,-1,,-99,-99,True,-99,-99
6098,26723,1032030039,475020,6539,0,487,0,1,32750.0,True,6539,6537,0,6,55,-1,,-99,-99,True,-99,-99
6100,26724,1032400108,475020,6614,0,488,0,0,40250.0,True,6614,6613,3,6,73,-1,,-99,-99,True,-99,-99
6103,26725,1032400108,475020,6616,0,488,1,1,40250.0,True,6616,6613,1,6,27,-1,,-99,-99,True,-99,-99
6104,26726,1032400108,475020,6615,0,488,0,1,40250.0,True,6615,6613,0,6,89,-1,,-99,-99,True,-99,-99
6106,26727,1032400108,475020,6613,0,488,3,1,40250.0,True,6613,6613,3,6,53,-1,,-99,-99,True,-99,-99
6108,26728,1063947694,475020,3986,0,489,1,0,71000.0,True,3986,3986,3,5,52,-1,,-99,-99,True,-99,-99
6110,26729,1064004371,475020,6002,0,490,0,1,46000.0,True,6002,6002,0,5,132,-1,,-99,-99,True,-99,-99
6112,26730,1064095863,475020,9085,0,491,3,1,28000.0,True,9085,9085,3,5,115,-1,,-99,-99,True,-99,-99
6114,26731,1064167429,475020,11300,0,492,3,0,67000.0,True,11300,11300,0,5,14,-1,,-99,-99,True,-99,-99
6117,26732,1064218255,475020,9574,0,493,2,0,42000.0,True,9574,9574,3,5,4,-1,,-99,-99,True,-99,-99
6118,26733,1064250928,475020,3970,0,494,1,1,25000.0,True,3970,3970,1,5,4,-1,,-99,-99,True,-99,-99
6121,26734,1064318701,475020,8395,0,495,3,1,11000.0,True,8395,8395,3,5,23,-1,,-99,-99,True,-99,-99
6122,26735,1064391956,475020,9133,0,496,1,0,40000.0,True,9133,9133,3,5,152,-1,,-99,-99,True,-99,-99
6125,26736,1064431837,475020,5981,0,497,0,0,37000.0,True,5981,5981,1,5,152,-1,,-99,-99,True,-99,-99
6127,26737,1064551388,475020,11241,0,498,3,1,9000.0,True,11241,11241,3,5,52,-1,,-99,-99,True,-99,-99
6128,26738,1064613697,475020,6091,0,499,1,1,91000.0,True,6091,6091,1,5,45,-1,,-99,-99,True,-99,-99
6130,26739,1064669757,475020,6686,0,500,3,0,38000.0,True,6686,6686,1,5,91,-1,,-99,-99,True,-99,-99
6133,26740,1064733321,475020,6155,0,501,1,0,37000.0,True,6155,6155,3,5,44,-1,,-99,-99,True,-99,-99
6135,26741,1064814944,475020,8501,0,502,0,1,36000.0,True,8501,8501,0,5,72,-1,,-99,-99,True,-99,-99
6136,26742,1064857200,475020,9961,0,503,1,0,58000.0,True,9961,9961,2,5,73,-1,,-99,-99,True,-99,-99
6139,26744,1117391482,475020,2481,0,505,2,0,24000.0,True,2481,2479,1,3,157 92 29,-1,,-99,-99,True,-99,-99
6140,26745,1117391482,475020,2479,0,505,0,1,24000.0,True,2479,2479,0,3,74 92 29,-1,,-99,-99,True,-99,-99
6143,26746,1117391482,475020,2480,0,505,2,0,24000.0,True,2480,2479,3,3,106 92 29,-1,,-99,-99,True,-99,-99
6144,26747,1117549171,475020,1407,0,506,3,1,32000.0,True,1407,1406,3,3,136 38 102,-1,,-99,-99,True,-99,-99
6147,26748,1117549171,475020,1406,0,506,2,1,32000.0,True,1406,1406,2,3,106 38 102,-1,,-99,-99,True,-99,-99
6149,26749,1117549171,475020,1408,0,506,2,1,32000.0,True,1408,1406,2,3,157 38 102,-1,,-99,-99,True,-99,-99
6151,26750,1117732119,475020,1800,0,507,0,1,25666.0,True,1800,1799,0,3,74 81 92,-1,,-99,-99,True,-99,-99
6153,26751,1117732119,475020,1801,0,507,2,1,25666.0,True,1801,1799,2,3,82 81 92,-1,,-99,-99,True,-99,-99
6154,26752,1117732119,475020,1799,0,507,0,1,25666.0,True,1799,1799,0,3,106 162 81 92,-1,,-99,-99,True,-99,-99
6157,26753,1117898651,475020,1313,0,508,0,1,27666.0,True,1313,1313,0,2,17 56 92 102,-1,,-99,-99,True,-99,-99
6158,26754,1151118542,475020,1512,0,509,2,0,47000.0,True,1512,1511,0,3,136 38 81 92,-1,,-99,-99,True,-99,-99
6161,26755,1151118542,475020,1511,0,509,2,1,47000.0,True,1511,1511,2,3,106 38 81 92,-1,,-99,-99,True,-99,-99
6162,26756,1151118542,475020,1513,0,509,0,0,47000.0,True,1513,1511,2,3,157 38 81 92,-1,,-99,-99,True,-99,-99
6164,26757,1151318421,475020,2353,0,510,3,1,27000.0,True,2353,2353,3,3,74 92 102,-1,,-99,-99,True,-99,-99
6167,26758,1151318421,475020,2354,0,510,1,1,27000.0,True,2354,2353,1,3,136 92 102,-1,,-99,-99,True,-99,-99
6168,26759,1151318421,475020,2355,0,510,3,1,27000.0,True,2355,2353,3,3,113 92 102,-1,,-99,-99,True,-99,-99
6171,26760,1151526153,475020,1977,0,511,3,0,36333.0,True,1977,1976,1,3,136 38 81 92,-1,,-99,-99,True,-99,-99
6173,26761,1151526153,475020,1976,0,511,3,0,36333.0,True,1976,1976,2,3,136 38 81 92,-1,,-99,-99,True,-99,-99
6174,26762,1151526153,475020,1978,0,511,0,1,36333.0,True,1978,1976,0,3,82 38 81 92,-1,,-99,-99,True,-99,-99
6177,26763,1151711305,475020,1733,0,512,2,1,29666.0,True,1733,1733,2,3,74 81 92,-1,,-99,-99,True,-99,-99
6178,26764,1151711305,475020,1735,0,512,2,0,29666.0,True,1735,1733,0,3,157 81 92,-1,,-99,-99,True,-99,-99
6180,26765,1151711305,475020,1734,0,512,1,1,29666.0,True,1734,1733,1,3,113 81 92,-1,,-99,-99,True,-99,-99
6183,26766,1151999992,475020,1709,0,513,2,0,28000.0,True,1709,1709,1,3,106 92 102,-1,,-99,-99,True,-99,-99
6185,26767,1151999992,475020,1711,0,513,1,1,28000.0,True,1711,1709,1,3,113 92 102,-1,,-99,-99,True,-99,-99
6187,26768,1151999992,475020,1710,0,513,0,1,28000.0,True,1710,1709,0,3,136 92 102,-1,,-99,-99,True,111,-99
6189,26770,1237450780,475020,2386,0,515,3,0,73666.0,True,2386,2386,0,3,82 38 81 92,-1,,-99,-99,True,-99,-99
6191,26771,1237450780,475020,2388,0,515,0,0,73666.0,True,2388,2386,2,3,157 38 81 92,-1,,-99,-99,True,-99,-99
6193,26772,1237450780,475020,2387,0,515,2,1,73666.0,True,2387,2386,2,3,161 38 81 92,-1,,106,1,True,106,1
6195,26773,1237715049,475020,1730,0,516,2,1,34333.0,True,1730,1730,2,3,106 81 92,-1,,107,0,True,107,0
6197,26774,1237715049,475020,1731,0,516,1,0,34333.0,True,1731,1730,0,3,136 81 92,-1,,4,0,True,4,0
6199,26775,1237715049,475020,1732,0,516,1,0,34333.0,True,1732,1730,2,3,113 81 92,-1,,-99,-99,True,-99,-99
6200,26776,1237931667,475020,2550,0,517,1,1,35666.0,True,2550,2548,1,3,136 38 81,-1,,-99,-99,True,-99,-99
6202,26777,1237931667,475020,2549,0,517,1,1,35666.0,True,2549,2548,1,3,82 38 81,-1,,-99,-99,True,14,-99
6205,26778,1237931667,475020,2548,0,517,3,1,35666.0,True,2548,2548,3,3,74 162 38 81,-1,,-99,-99,True,-99,-99
6207,26779,1238143661,475020,2363,0,518,2,1,30333.0,True,2363,2362,2,3,161 38 81,-1,,-99,-99,True,-99,-99
6208,26780,1238143661,475020,2362,0,518,3,1,30333.0,True,2362,2362,3,3,74 38 81,-1,,-99,-99,True,-99,-99
6211,26781,1238143661,475020,2364,0,518,0,1,30333.0,True,2364,2362,0,3,157 162 38 81,-1,,-99,-99,True,-99,-99
6213,26782,1238388043,475020,1789,0,519,2,1,24000.0,True,1789,1787,2,3,157 38 81,-1,,-99,-99,True,-99,-99
6215,26783,1238388043,475020,1787,0,519,2,1,24000.0,True,1787,1787,2,3,74 38 81,-1,,-99,-99,True,-99,-99
6217,26784,1238388043,475020,1788,0,519,1,0,24000.0,True,1788,1787,0,3,74 162 38 81,-1,,-99,-99,True,-99,-99
6219,26786,1238899873,475020,11161,0,521,2,1,29666.0,True,11161,11159,2,6,1,-1,,-99,-99,True,-99,-99
6220,26787,1238899873,475020,11160,0,521,2,0,29666.0,True,11160,11159,3,6,8,-1,,-99,-99,True,-99,-99
6222,26788,1238899873,475020,11162,0,521,2,0,29666.0,True,11162,11159,1,6,109,-1,,-99,-99,True,19,-99
6224,26789,1238899873,475020,11159,0,521,2,1,29666.0,True,11159,11159,2,6,27,-1,,2,0,True,2,0
6226,26790,1323358105,475020,7247,0,522,1,1,48500.0,True,7247,7244,1,7,18 37 21,-1,,-99,-99,True,-99,-99
6228,26791,1323358105,475020,7246,0,522,3,0,48500.0,True,7246,7244,2,7,37 153 21,-1,,-99,-99,True,-99,-99
6230,26792,1323358105,475020,7244,0,522,3,1,48500.0,True,7244,7244,3,7,97 37 21,-1,,-99,-99,True,-99,-99
6232,26793,1323358105,475020,7245,0,522,0,1,48500.0,True,7245,7244,0,7,118 37 21,-1,,-99,-99,True,-99,-99
6234,26794,1323824134,475020,7709,0,523,0,1,46750.0,True,7709,7709,0,7,118 185 87 139 122,-1,,-99,-99,True,-99,-99
6237,26795,1323824134,475020,7711,0,523,1,1,46750.0,True,7711,7709,1,7,97 185 87 139 122,-1,,-99,-99,True,-99,-99
6238,26796,1323824134,475020,7710,0,523,3,1,46750.0,True,7710,7709,3,7,118 185 87 139 122,-1,,-99,-99,True,-99,-99
6240,26797,1323824134,475020,7713,0,523,2,1,46750.0,True,7713,7709,2,7,97 185 87 139 122,-1,,-99,-99,True,-99,-99
6242,26798,1323824134,475020,7712,0,523,0,0,46750.0,True,7712,7709,2,7,97 185 87 139 122,-1,,-99,-99,True,-99,-99
6244,26799,1324232987,475020,7778,0,524,0,0,84800.0,True,7778,7775,1,7,39 160 16 22 122,-1,,-99,-99,True,-99,-99
6247,26800,1324232987,475020,7777,0,524,2,1,84800.0,True,7777,7775,2,7,97 160 16 22 122,-1,,-99,-99,True,24,-99
6248,26801,1324232987,475020,7776,0,524,1,1,84800.0,True,7776,7775,1,7,97 160 16 22 122,-1,,-99,-99,True,-99,-99
6251,26802,1324232987,475020,7779,0,524,1,0,84800.0,True,7779,7775,3,7,97 160 16 22 122,-1,,-99,-99,True,-99,-99
6253,26803,1324232987,475020,7775,0,524,0,1,84800.0,True,7775,7775,0,7,97 160 16 22 122,-1,,-99,-99,True,-99,-99
6255,26805,1461511825,475020,6702,0,526,3,1,69000.0,True,6702,6701,3,6,27,-1,,-99,-99,True,-99,-99
6256,26806,1461511825,475020,6704,0,526,0,1,69000.0,True,6704,6701,0,6,179,-1,,-99,-99,True,-99,-99
6258,26807,1461511825,475020,6701,0,526,1,1,69000.0,True,6701,6701,1,6,173,-1,,-99,-99,True,-99,-99
6261,26808,1461511825,475020,6703,0,526,3,1,69000.0,True,6703,6701,3,6,53,-1,,-99,-99,True,-99,-99
6262,26809,1461685951,475020,10898,0,527,1,0,37000.0,True,10898,10895,2,6,73,-1,,-99,-99,True,-99,-99
6265,26810,1461685951,475020,10895,0,527,3,1,37000.0,True,10895,10895,3,6,27,-1,,-99,-99,True,-99,-99
6267,26811,1461685951,475020,10897,0,527,0,0,37000.0,True,10897,10895,2,6,14,-1,,-99,-99,True,-99,-99
6269,26812,1461685951,475020,10896,0,527,1,1,37000.0,True,10896,10895,1,6,73,-1,,-99,-99,True,-99,-99
6270,26813,1461924698,475020,6733,0,528,3,1,33250.0,True,6733,6733,3,6,173,-1,,-99,-99,True,-99,-99
6273,26814,1461924698,475020,6736,0,528,2,1,33250.0,True,6736,6733,2,6,73,-1,,-99,-99,True,-99,-99
6274,26815,1461924698,475020,6734,0,528,3,1,33250.0,True,6734,6733,3,6,27,-1,,-99,-99,True,-99,-99
6277,26816,1461924698,475020,6735,0,528,3,1,33250.0,True,6735,6733,3,6,53,-1,,13,1,True,13,1
6278,26817,1462280401,475020,10061,0,529,0,1,45250.0,True,10061,10058,0,6,128,-1,,13,1,True,13,1
6280,26818,1462280401,475020,10059,0,529,1,0,45250.0,True,10059,10058,2,6,53,-1,,3,0,True,3,0
6282,26819,1462280401,475020,10060,0,529,3,1,45250.0,True,10060,10058,3,6,73,-1,,-99,-99,True,-99,-99
6284,26820,1462280401,475020,10058,0,529,2,1,45250.0,True,10058,10058,2,6,27,-1,,12,0,True,12,0
6286,26822,1462471381,475020,13236,0,531,0,1,68750.0,True,13236,13235,0,3,136 81 92,-1,,-99,-99,True,-99,-99
6288,26823,1462471381,475020,13237,0,531,3,1,68750.0,True,13237,13235,3,3,136 81 92,-1,,-99,-99,True,-99,-99
6290,26824,1462471381,475020,13235,0,531,3,0,68750.0,True,13235,13235,1,3,106 81 92,-1,,-99,-99,True,-99,-99
6292,26825,1462725578,475020,1504,0,532,2,0,23333.0,True,1504,1502,1,3,136 162 38 81 29,-1,,222,1,True,222,1
6295,26826,1462725578,475020,1503,0,532,2,0,23333.0,True,1503,1502,3,3,136 38 81 29,-1,,-99,-99,True,-99,-99
6297,26827,1462725578,475020,1502,0,532,1,1,23333.0,True,1502,1502,1,3,106 38 81 29,-1,,-99,-99,True,-99,-99
6298,26828,1463008757,475020,1477,0,533,1,1,35333.0,True,1477,1475,1,3,82 92 29,-1,,-99,-99,True,-99,-99
6300,26829,1463008757,475020,1475,0,533,3,1,35333.0,True,1475,1475,3,3,136 92 29,-1,,-99,-99,True,-99,-99
6302,26830,1463008757,475020,1476,0,533,0,1,35333.0,True,1476,1475,0,3,136 92 29,-1,,-99,-99,True,-99,-99
6305,26831,1463159725,475020,414,0,534,3,1,30333.0,True,414,414,3,2,143 141 38 102,-1,,-99,-99,True,-99,-99
6306,26832,1463235064,475020,11929,0,535,0,0,36000.0,True,11929,11929,3,2,143 114 81 92,-1,,-99,-99,True,-99,-99
6309,26833,1568365375,475020,1529,0,536,0,0,30000.0,True,1529,1529,3,3,106 38 102,-1,,-99,-99,True,-99,-99
6310,26834,1568365375,475020,1531,0,536,1,1,30000.0,True,1531,1529,1,3,136 38 102,-1,,-99,-99,True,-99,-99
6312,26835,1568365375,475020,1530,0,536,3,1,30000.0,True,1530,1529,3,3,113 38 102,-1,,-99,-99,True,-99,-99
6315,26836,1568635853,475020,1617,0,537,0,1,31000.0,True,1617,1616,0,3,161 162 38 29,-1,,-99,-99,True,-99,-99
6317,26837,1568635853,475020,1616,0,537,1,1,31000.0,True,1616,1616,1,3,106 38 29,-1,,-99,-99,True,-99,-99
6319,26838,1568635853,475020,1618,0,537,0,1,31000.0,True,1618,1616,0,3,157 38 29,-1,,-99,-99,True,-99,-99
6320,26839,1568824587,475020,2440,0,538,3,0,29333.0,True,2440,2440,2,3,106 38 29,-1,,-99,-99,True,28,-99
6323,26840,1568824587,475020,2442,0,538,1,1,29333.0,True,2442,2440,1,3,82 38 29,-1,,-99,-99,True,-99,-99
6325,26841,1568824587,475020,2441,0,538,0,1,29333.0,True,2441,2440,0,3,74 38 29,-1,,-99,-99,True,-99,-99
6327,26842,1569022522,475020,2390,0,539,2,1,27000.0,True,2390,2389,2,3,161 38 81 29,-1,,-99,-99,True,-99,-99
6329,26843,1569022522,475020,2391,0,539,3,1,27000.0,True,2391,2389,3,3,157 38 81 29,-1,,-99,-99,True,-99,-99
6330,26844,1569022522,475020,2389,0,539,3,1,27000.0,True,2389,2389,3,3,74 38 81 29,-1,,-99,-99,True,-99,-99
6332,26845,1569251679,475020,1751,0,540,1,1,38000.0,True,1751,1751,1,3,136 81 92,-1,,-99,-99,True,-99,-99
6335,26846,1569251679,475020,1753,0,540,2,0,38000.0,True,1753,1751,3,3,113 81 92,-1,,-99,-99,True,-99,-99
6336,26847,1569251679,475020,1752,0,540,2,1,38000.0,True,1752,1751,2,3,82 81 92,-1,,-99,-99,True,-99,-99
6339,26849,1585533801,475020,7004,0,542,0,1,37333.0,True,7004,7001,0,7,84 97 42 135,-1,,-99,-99,True,-99,-99
6341,26850,1585533801,475020,7001,0,542,0,0,37333.0,True,7001,7001,1,7,84 76 42 135,-1,,-99,-99,True,-99,-99
6342,26851,1585533801,475020,7003,0,542,1,0,37333.0,True,7003,7001,3,7,84 97 42 135,-1,,-99,-99,True,-99,-99
6344,26852,1585533801,475020,7005,0,542,1,0,37333.0,True,7005,7001,0,7,84 39 42 135,-1,,-99,-99,True,-99,-99
6347,26853,1585533801,475020,7002,0,542,2,1,37333.0,True,7002,7001,2,7,84 97 42 135,-1,,-99,-99,True,-99,-99
6349,26854,1585865288,475020,7294,0,543,0,1,88400.0,True,7294,7291,0,7,42 19 21,-1,,-99,-99,True,-99,-99
6350,26855,1585865288,475020,7291,0,543,1,1,88400.0,True,7291,7291,1,7,145 42 21,-1,,-99,-99,True,-99,-99
6352,26856,1585865288,475020,7292,0,543,2,0,88400.0,True,7292,7291,3,7,39 42 21,-1,,-99,-99,True,-99,-99
6355,26857,1585865288,475020,7293,0,543,0,1,88400.0,True,7293,7291,0,7,42 18 21,-1,,-99,-99,True,-99,-99
6357,26858,1586316064,475020,7266,0,544,2,0,76250.0,True,7266,7265,3,7,118 16 35 117 122,-1,,-99,-99,True,-99,-99
6359,26859,1586316064,475020,7265,0,544,2,1,76250.0,True,7265,7265,2,7,145 16 35 117 122,-1,,-99,-99,True,-99,-99
6361,26860,1586316064,475020,7267,0,544,1,0,76250.0,True,7267,7265,2,7,18 16 35 117 122,-1,,-99,-99,True,-99,-99
6362,26861,1586316064,475020,7268,0,544,0,1,76250.0,True,7268,7265,0,7,97 16 35 117 122,-1,,-99,-99,True,-99,-99
6365,26862,1586316064,475020,7269,0,544,1,1,76250.0,True,7269,7265,1,7,39 16 35 117 122,-1,,-99,-99,True,-99,-99
