,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,previous_answer_index_question_id,previous_answer_question_id,flg
2059,14018,7824066619,138650,3854,0,699,2,1,15000.0,True,3854,3854,2,5,65,-1,,-99,-99,True
2060,14019,7824082379,138650,5273,0,700,3,1,24000.0,True,5273,5273,3,5,45,-1,,-99,-99,True
2062,14020,7824120487,138650,6136,0,701,3,1,7000.0,True,6136,6136,3,5,48,-1,,-99,-99,True
2065,14021,7824145259,138650,9739,0,702,2,0,28000.0,True,9739,9739,1,5,1,-1,,-99,-99,True
2066,14022,7824166551,138650,3728,0,703,2,1,14000.0,True,3728,3728,2,5,125,-1,,-99,-99,True
2068,14023,7824189990,138650,5679,0,704,2,1,12000.0,True,5679,5679,2,5,159,-1,,-99,-99,True
2070,14024,7824214147,138650,3744,0,705,1,1,16000.0,True,3744,3744,1,5,125,-1,,-99,-99,True
2073,14025,7824249648,138650,8519,0,706,0,1,14000.0,True,8519,8519,0,5,116,-1,,-99,-99,True
2074,14026,7824294356,138650,923,0,707,0,1,26000.0,True,923,923,0,2,148 32 38 92,-1,,-99,-99,True
2077,14027,7824322624,138650,1107,0,708,1,1,22000.0,True,1107,1107,1,2,148 32 92 102,-1,,-99,-99,True
2078,14028,7824352897,138650,476,0,709,0,1,21000.0,True,476,476,0,2,137 88 38 92,-1,,-99,-99,True
2080,14029,7824381997,138650,1318,0,710,3,1,21000.0,True,1318,1318,3,2,143 140 92 102,-1,,-99,-99,True
2082,14030,7824407546,138650,397,0,711,3,1,20000.0,True,397,397,3,2,143 62 20 92 29,-1,,-99,-99,True
2085,14031,7824435102,138650,1236,0,712,1,0,16000.0,True,1236,1236,0,2,143 176 38 102,-1,,-99,-99,True
2087,14032,7824460102,138650,1337,0,713,0,1,18000.0,True,1337,1337,0,2,2 32 38 29,-1,,-99,-99,True
2088,14033,7824490275,138650,509,0,714,1,0,16000.0,True,509,509,0,2,155 163 81 29,-1,,-99,-99,True
2090,14034,7824515559,138650,280,0,715,3,1,21000.0,True,280,280,3,2,137 88 81 29,-1,,-99,-99,True
2092,14035,7824544905,138650,220,0,716,0,1,17000.0,True,220,220,0,2,148 32 92 102,-1,,-99,-99,True
2094,14036,7989049943,138650,270,0,717,3,1,21000.0,True,270,270,3,2,148 32 81 92,-1,,-99,-99,True
2096,14037,7989078788,138650,672,0,718,1,1,18000.0,True,672,672,1,2,62 100 148 81 92,-1,,-99,-99,True
2098,14038,7989106482,138650,883,0,719,1,1,18000.0,True,883,883,1,2,155 119 92 29,-1,,-99,-99,True
2101,14039,7989132313,138650,643,0,720,1,1,19000.0,True,643,643,1,2,143 30 81 92,-1,,-99,-99,True
2102,14040,7989160709,138650,770,0,721,0,0,18000.0,True,770,770,3,2,143 114 38 102,-1,,-99,-99,True
2104,14041,7989192533,138650,574,0,722,0,1,19000.0,True,574,574,0,2,143 141 38 29,-1,,-99,-99,True
2107,14042,7989216641,138650,498,0,723,0,0,23000.0,True,498,498,1,2,143 140 69 81 29,-1,,-99,-99,True
2109,14043,7989243993,138650,549,0,724,1,1,16000.0,True,549,549,1,2,143 141 38 29,-1,,-99,-99,True
2110,14044,7989270672,138650,1088,0,725,0,1,20000.0,True,1088,1088,0,2,155 163 162 81 92,-1,,-99,-99,True
2113,14045,7989298427,138650,678,0,726,0,0,19000.0,True,678,678,1,2,2 107 38 92,-1,,-99,-99,True
2115,14046,7989335341,138650,5167,0,727,2,1,18000.0,True,5167,5167,2,5,173,-1,,-99,-99,True
2117,14047,7989365270,138650,3988,0,728,2,1,14000.0,True,3988,3988,2,5,166,-1,,-99,-99,True
2118,14048,7989390112,138650,5351,0,729,3,1,21000.0,True,5351,5351,3,5,166,-1,,-99,-99,True
2121,14049,7989429079,138650,9621,0,730,1,1,17000.0,True,9621,9621,1,5,53,-1,,-99,-99,True
2123,14050,7989500142,138650,5900,0,731,3,0,31000.0,True,5900,5900,0,5,89,-1,,-99,-99,True
2125,14051,7989539843,138650,6033,0,732,2,1,46000.0,True,6033,6033,2,5,7,-1,,-99,-99,True
2127,14052,7989597688,138650,8473,0,733,3,1,17000.0,True,8473,8473,3,5,7,-1,,-99,-99,True
2128,14053,7989640685,138650,9586,0,734,3,1,49000.0,True,9586,9586,3,5,73,-1,,-99,-99,True
2130,14054,7989719798,138650,4094,0,735,3,0,36000.0,True,4094,4094,1,5,1,-1,,-99,-99,True
2133,14055,7989743281,138650,5394,0,736,1,1,66000.0,True,5394,5394,1,5,60,-1,,-99,-99,True
2135,14056,14559739976,138650,6125,0,737,1,1,9000.0,True,6125,6125,1,5,108,-1,,-99,-99,True
2137,14057,14559765597,138650,9983,0,738,3,0,20000.0,True,9983,9983,2,5,8,-1,,-99,-99,True
2138,14058,14559809045,138650,4457,0,739,3,1,15000.0,True,4457,4457,3,5,26,-1,,-99,-99,True
2141,14059,14559940887,138650,4433,0,740,1,1,31000.0,True,4433,4433,1,5,28,-1,,-99,-99,True
2142,14060,14559992952,138650,6428,0,741,3,0,38000.0,True,6428,6428,2,5,173,-1,,-99,-99,True
2145,14061,14560034704,138650,9148,0,742,3,1,36000.0,True,9148,9148,3,5,53,-1,,-99,-99,True
2147,14062,14560097077,138650,5836,0,743,3,1,26000.0,True,5836,5836,3,5,14,-1,,-99,-99,True
2149,14063,14560113882,138650,5362,0,744,2,1,52000.0,True,5362,5362,2,5,109,-1,,1,0,True
2151,14064,14560147304,138650,4779,0,745,3,0,7000.0,True,4779,4779,0,5,72,-1,,-99,-99,True
2152,14065,14560180788,138650,9924,0,746,3,1,18000.0,True,9924,9924,3,5,75,-1,,-99,-99,True
2155,14066,16830051499,138650,6475,0,747,1,0,18000.0,True,6475,6475,2,5,64,-1,,-99,-99,True
2157,14067,16830128315,138650,9145,0,748,0,1,38000.0,True,9145,9145,0,5,53,-1,,-99,-99,True
2158,14068,16830148495,138650,5665,0,749,3,1,21000.0,True,5665,5665,3,5,116,-1,,-99,-99,True
2161,14069,16830229508,138650,6469,0,750,1,0,12000.0,True,6469,6469,0,5,64,-1,,-99,-99,True
2162,14070,16966327871,138650,4992,0,751,0,1,56000.0,True,4992,4992,0,5,85,-1,,-99,-99,True
2164,14071,17102402488,138650,8865,0,752,1,0,31000.0,True,8865,8865,0,5,53,-1,,-99,-99,True
2167,14072,17102427446,138650,4190,0,753,1,0,21000.0,True,4190,4190,3,5,133,-1,,-99,-99,True
2169,14073,17102463073,138650,4737,0,754,1,1,14000.0,True,4737,4737,1,5,73,-1,,-99,-99,True
2171,14074,17102488502,138650,4811,0,755,0,1,24000.0,True,4811,4811,0,5,79,-1,,-99,-99,True
2172,14075,17102514693,138650,8687,0,756,1,1,14000.0,True,8687,8687,1,5,53,-1,,-99,-99,True
2174,14076,19311719996,138650,1144,0,757,1,1,15000.0,True,1144,1144,1,2,143 114 81 92,-1,,-99,-99,True
2177,14077,19311747411,138650,1116,0,758,3,0,16000.0,True,1116,1116,0,2,143 20 92 102,-1,,-99,-99,True
2178,14078,19311773650,138650,949,0,759,3,1,18000.0,True,949,949,3,2,143 71 81 92,-1,,-99,-99,True
2181,14079,19311799715,138650,1050,0,760,3,1,17000.0,True,1050,1050,3,2,143 141 38 102,-1,,-99,-99,True
2182,14080,19311824471,138650,1224,0,761,3,1,19000.0,True,1224,1224,3,2,137 142 38 102,-1,,-99,-99,True
2184,14081,19311852439,138650,736,0,762,3,1,17000.0,True,736,736,3,2,69 137 88 162 29 102,-1,,-99,-99,True
2187,14082,19311880450,138650,1372,0,763,3,1,20000.0,True,1372,1372,3,2,143 71 81 29,-1,,-99,-99,True
2189,14083,19311908906,138650,1309,0,764,1,1,19000.0,True,1309,1309,1,2,138 41 38 102,-1,,-99,-99,True
2190,14084,19311947917,138650,592,0,765,0,0,19000.0,True,592,592,3,2,90 100 81 92,-1,,-99,-99,True
2192,14085,19311982096,138650,692,0,766,3,0,29000.0,True,692,692,1,2,155 163 38 92,-1,,-99,-99,True
2195,14086,19312026644,138650,6045,0,767,3,1,25000.0,True,6045,6045,3,5,7,-1,,-99,-99,True
2196,14087,19312066898,138650,3791,0,768,0,1,17000.0,True,3791,3791,0,5,125,-1,,-99,-99,True
2199,14088,19312152426,138650,5330,0,769,0,1,28000.0,True,5330,5330,0,5,166,-1,,-99,-99,True
2201,14089,19312188075,138650,9613,0,770,1,1,58000.0,True,9613,9613,1,5,53,-1,,-99,-99,True
2203,14090,19312213923,138650,6018,0,771,1,1,11000.0,True,6018,6018,1,5,7,-1,,-99,-99,True
2205,14091,19312234044,138650,6429,0,772,3,1,16000.0,True,6429,6429,3,5,170,-1,,-99,-99,True
2207,14092,19312278562,138650,3749,0,773,1,1,12000.0,True,3749,3749,1,5,109,-1,,-99,-99,True
2209,14093,19312309843,138650,9075,0,774,0,1,33000.0,True,9075,9075,0,5,44,-1,,-99,-99,True
2211,14094,19312341027,138650,5256,0,775,2,1,21000.0,True,5256,5256,2,5,28,-1,,-99,-99,True
2213,14095,19312378120,138650,3643,0,776,0,0,22000.0,True,3643,3643,1,5,108,-1,,-99,-99,True
2215,14096,20370014004,138650,5175,0,777,3,0,27000.0,True,5175,5175,2,5,48,-1,,-99,-99,True
2217,14097,20370030796,138650,5424,0,778,1,1,18000.0,True,5424,5424,1,5,133,-1,,-99,-99,True
2219,14098,20370070336,138650,4854,0,779,3,1,6000.0,True,4854,4854,3,5,109,-1,,-99,-99,True
2221,14099,20370099869,138650,9404,0,780,1,1,31000.0,True,9404,9404,1,5,53,-1,,-99,-99,True
2223,14100,20370134141,138650,3968,0,781,2,1,21000.0,True,3968,3968,2,5,1,-1,,-99,-99,True
2224,14101,20370167464,138650,3990,0,782,2,0,27000.0,True,3990,3990,1,5,166,-1,,-99,-99,True
2226,14102,20370217681,138650,4402,0,783,1,0,24000.0,True,4402,4402,3,5,66,-1,,-99,-99,True
2228,14103,20370258022,138650,8768,0,784,2,1,36000.0,True,8768,8768,2,5,55,-1,,-99,-99,True
2230,14104,20370292982,138650,6107,0,785,2,1,27000.0,True,6107,6107,2,5,14,-1,,-99,-99,True
2233,14105,20370314591,138650,6071,0,786,1,1,24000.0,True,6071,6071,1,5,7,-1,,-99,-99,True
2234,14106,20370353558,138650,6062,0,787,3,1,11000.0,True,6062,6062,3,5,48,-1,,-99,-99,True
2236,14107,20370380671,138650,9878,0,788,3,1,31000.0,True,9878,9878,3,5,1,-1,,-99,-99,True
2238,14108,20370418278,138650,6095,0,789,1,1,20000.0,True,6095,6095,1,5,134,-1,,-99,-99,True
2240,14109,20370446283,138650,5404,0,790,1,1,29000.0,True,5404,5404,1,5,152,-1,,-99,-99,True
2242,14110,20370475573,138650,4768,0,791,2,1,18000.0,True,4768,4768,2,5,64,-1,,-99,-99,True
2245,14111,20370521542,138650,9868,0,792,2,0,20000.0,True,9868,9868,1,5,53,-1,,-99,-99,True
2246,14112,20622782710,138650,5432,0,793,0,0,34000.0,True,5432,5432,3,5,125,-1,,-99,-99,True
2249,14113,20622812289,138650,8811,0,794,1,1,12000.0,True,8811,8811,1,5,45,-1,,4,1,True
2251,14114,20622868904,138650,4128,0,795,3,1,22000.0,True,4128,4128,3,5,79,-1,,5,1,True
2253,14115,20622914149,138650,4608,0,796,0,0,50000.0,True,4608,4608,3,5,79,-1,,-99,-99,True
2254,14116,20622942644,138650,5254,0,797,0,1,26000.0,True,5254,5254,0,5,28,-1,,-99,-99,True
2256,14117,20622965256,138650,8387,0,798,0,1,9000.0,True,8387,8387,0,5,53,-1,,-99,-99,True
2259,14118,20622999667,138650,3906,0,799,1,0,13000.0,True,3906,3906,0,5,96,-1,,-99,-99,True
2260,14119,20623021550,138650,3967,0,800,1,1,24000.0,True,3967,3967,1,5,91,-1,,-99,-99,True
2262,14120,20623042628,138650,4421,0,801,2,1,14000.0,True,4421,4421,2,5,170,-1,,-99,-99,True
2265,14121,20623062917,138650,8694,0,802,0,1,14000.0,True,8694,8694,0,5,1,-1,,-99,-99,True
2266,14122,26138936852,138650,6430,0,803,2,1,13000.0,True,6430,6430,2,5,170,-1,,-99,-99,True
2269,14123,26138966898,138650,4931,0,804,1,0,16000.0,True,4931,4931,3,5,8,-1,,-99,-99,True
2270,14124,26139009596,138650,6670,0,805,2,1,10000.0,True,6670,6670,2,5,66,-1,,-99,-99,True
2272,14125,26139052609,138650,9113,0,806,3,1,22000.0,True,9113,9113,3,5,73,-1,,-99,-99,True
2274,14126,26139080134,138650,4079,0,807,2,0,27000.0,True,4079,4079,3,5,73,-1,,76,0,True
2277,14127,26139101817,138650,5000,0,808,0,1,14000.0,True,5000,5000,0,5,26,-1,,75,1,True
2278,14128,26139119860,138650,3609,0,809,0,1,8000.0,True,3609,3609,0,5,85,-1,,74,0,True
2280,14129,26139169124,138650,8833,0,810,1,0,7000.0,True,8833,8833,0,5,73,-1,,73,1,True
2283,14130,26139227411,138650,4254,0,811,1,1,35000.0,True,4254,4254,1,5,96,-1,,75,1,True
2284,14131,26139290871,138650,6260,0,812,1,0,41000.0,True,6260,6260,3,5,134,-1,,74,0,True
2286,14132,28567120154,138650,5954,0,813,3,0,44000.0,True,5954,5954,0,5,133,-1,,72,0,True
2288,14133,28567155627,138650,9583,0,814,1,1,22000.0,True,9583,9583,1,5,1,-1,,39,-99,False
2291,14134,28567188257,138650,6340,0,815,1,1,16000.0,True,6340,6340,1,5,60,-1,,-99,-99,True
2292,14135,28567212181,138650,3632,0,816,2,1,19000.0,True,3632,3632,2,5,95,-1,,-99,-99,True
2294,14136,28567262750,138650,4529,0,817,1,1,10000.0,True,4529,4529,1,5,166,-1,,-99,-99,True
2296,14137,28567292862,138650,11458,0,818,1,1,39000.0,True,11458,11458,1,5,166,-1,,-99,-99,True
2298,14138,28567344213,138650,6686,0,819,3,0,15000.0,True,6686,6686,1,5,91,-1,,-99,-99,True
2301,14139,28567392826,138650,3983,0,820,3,1,32000.0,True,3983,3983,3,5,52,-1,,-99,-99,True
2302,14140,28567471270,138650,4244,0,821,3,1,30000.0,True,4244,4244,3,5,170,-1,,-99,-99,True
2304,14141,28567503503,138650,9357,0,822,1,0,44000.0,True,9357,9357,3,5,73,-1,,-99,-99,True
2306,14142,31411272771,138650,5389,0,823,0,1,14000.0,True,5389,5389,0,5,133,-1,,-99,-99,True
2308,14143,31411298118,138650,4077,0,824,1,1,19000.0,True,4077,4077,1,5,96,-1,,-99,-99,True
2311,14144,31411326597,138650,4384,0,825,1,1,15000.0,True,4384,4384,1,5,14,-1,,-99,-99,True
2312,14145,31411342909,138650,9666,0,826,0,1,19000.0,True,9666,9666,0,5,96,-1,,-99,-99,True
2315,14146,31411373143,138650,4129,0,827,1,0,8000.0,True,4129,4129,2,5,181,-1,,-99,-99,True
2316,14147,31411424049,138650,5281,0,828,0,0,21000.0,True,5281,5281,3,5,181,-1,,-99,-99,True
2319,14148,31411459496,138650,4179,0,829,2,0,39000.0,True,4179,4179,0,5,152,-1,,-99,-99,True
2321,14149,31411486922,138650,8616,0,830,1,1,24000.0,True,8616,8616,1,5,170,-1,,-99,-99,True
2323,14150,31411507314,138650,4437,0,831,3,1,17000.0,True,4437,4437,3,5,26,-1,,-99,-99,True
2324,14151,31411582681,138650,4388,0,832,0,1,11000.0,True,4388,4388,0,5,181,-1,,-99,-99,True
2327,14152,43757951720,138650,1307,0,833,0,0,34000.0,True,1307,1307,3,2,90 100 29 102,-1,,-99,-99,True
2329,14153,43757980787,138650,985,0,834,1,1,23000.0,True,985,985,1,2,143 140 38 81,-1,,1,0,True
2331,14154,43758015900,138650,249,0,835,3,1,19000.0,True,249,249,3,2,138 41 162 38 102,-1,,-99,-99,True
2333,14155,43758047099,138650,894,0,836,1,0,25000.0,True,894,894,3,2,137 88 81 92,-1,,-99,-99,True
2334,14156,43758082202,138650,606,0,837,0,0,20000.0,True,606,606,1,2,155 163 38 29,-1,,-99,-99,True
2336,14157,43758109306,138650,352,0,838,3,1,23000.0,True,352,352,3,2,137 88 38 29,-1,,-99,-99,True
2338,14158,43758142009,138650,1200,0,839,0,0,18000.0,True,1200,1200,3,2,32 138 81 29,-1,,-99,-99,True
2340,14159,43758164420,138650,1053,0,840,1,1,24000.0,True,1053,1053,1,2,137 88 92 102,-1,,-99,-99,True
2342,14160,43758196776,138650,1280,0,841,0,1,14000.0,True,1280,1280,0,2,143 62 20 81 92,-1,,-99,-99,True
2344,14161,43758222307,138650,231,0,842,1,1,23000.0,True,231,231,1,2,90 100 92 102,-1,,-99,-99,True
